,Unnamed: 0,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,Beitou,Daan District,Datong District,Nangang District,Neihu District,Songshan District,Wanhua District,Wenshan District,Xinyi District,Zhongshan Area,Zhongzheng District,shihlin,Ground floor,Lifting machinery,Lifting plane,Not Applicable_x,Other,Ramp machinery,Ramp plane,Tower parking,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_y,Prestressed concrete construction,Reinforced concrete construction,See license_x,See other registration items_x,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_y,See other registration items_y,industrial use,Building,Garage,Land,Premises (land + building),Premises (land + building) + parking space
77,77,20.98,104.0,224.1,2,2,2,1,1,38800000.0,173136.99241410085,33.24,2500000,2019,7,1915.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
78,78,22.28,97.0,118.89,2,2,1,1,1,20800000.0,174951.635966019,24.09,2500000,2019,8,1922.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
79,79,26.78,95.13333333333334,130.53,4,2,2,1,1,20500000.0,157052.01869302074,0.0,0,2019,9,1923.8666666666666,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
80,80,17.48,106.0,132.93,2,2,2,1,1,27500000.0,206875.7992928609,29.17,3000000,2019,8,1913.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
81,81,21.25,63.4,77.0,3,1,1,1,0,3900000.0,50649.350649350665,0.0,0,2019,9,1955.6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
82,82,25.3,76.0,131.75,3,2,2,1,0,23850000.0,181024.66793168877,0.0,0,2019,10,1943.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83,83,18.0,0.0,0.0,0,0,0,1,0,820800.0,45600.0,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
84,84,19.83,66.0,85.8,2,2,1,1,0,2660000.0,31002.331002331004,0.0,0,2019,10,1953.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,85,6.29,96.0,41.69,0,1,1,1,1,7440000.0,178460.06236507554,0.0,0,2019,8,1923.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
86,86,36.75,62.0,87.3,2,2,1,1,0,19100000.0,218785.79610538366,0.0,0,2019,10,1957.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,87,16.36,67.0,106.65,1,2,1,1,1,16200000.0,151898.73417721517,0.0,0,2019,10,1952.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
88,88,3.0,0.0,0.0,0,0,0,1,0,188550.0,62850.0,0.0,0,2019,11,2019.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
89,89,7.13,85.0,38.62000000000001,1,1,1,1,1,10300000.0,266701.1910926981,0.0,0,2019,10,1934.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
90,90,20.57,69.0,185.77,3,2,2,1,1,51000000.0,274533.0247079722,0.0,0,2019,8,1950.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
91,91,10.48,72.0,120.55,2,1,2,1,1,23000000.0,190792.20240564086,0.0,0,2019,9,1947.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
92,92,12.55,72.0,139.04,3,2,1,1,1,26000000.0,186996.54775604146,0.0,0,2019,9,1947.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
93,93,22.84,74.0,113.53,4,2,2,1,0,12160000.0,107108.25332511232,0.0,0,2019,10,1945.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
94,94,11.77,75.0,102.52,4,2,2,1,1,25300000.0,246781.1158798284,0.0,0,2019,10,1944.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
95,95,0.18,93.0,15.53,0,0,0,1,1,1000000.0,64391.5003219575,15.38,1000000,2019,11,1926.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96,96,4.0,0.0,0.0,0,0,0,1,0,214200.0,53550.0,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
97,97,6.37,90.0,81.84,1,1,1,1,1,17280000.0,211143.69501466272,0.0,1500000,2019,10,1929.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98,98,26.0,66.0,78.65,1,0,1,1,0,8230000.0,104640.8137317228,0.0,0,2019,9,1953.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
99,99,21.5,62.0,79.59,3,1,1,1,0,7830000.0,98379.19336600076,0.0,0,2019,9,1957.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
100,100,86.54,98.0,236.26,3,2,2,1,1,34000000.0,143909.25251841193,35.87,2000000,2019,5,1921.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
101,101,18.93,86.0,78.03999999999998,2,2,1,1,1,11800000.0,151204.5105074321,0.0,0,2019,8,1933.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
102,102,20.48,96.0,109.3,2,2,1,1,1,18000000.0,164684.3549862763,7.66,1500000,2019,9,1923.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103,103,52.75,79.0,179.07,3,2,2,1,0,20350000.0,113642.70955492268,34.31,1950000,2019,10,1940.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104,104,6.36,81.0,32.0,0,1,1,1,1,5920000.0,185000.0,0.0,0,2019,8,1938.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
105,105,32.95,70.0,116.56,3,2,2,1,0,23200000.0,199039.12148249827,0.0,0,2019,10,1949.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
106,106,24.8,76.0,94.94,3,2,2,1,0,18800000.0,198019.801980198,0.0,0,2019,10,1943.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
107,107,15.81,101.0,78.31,2,1,1,1,1,25100000.0,320521.00625718303,0.0,0,2019,10,1918.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108,108,19.58,76.0,107.72,3,2,2,1,1,23580000.0,218900.8540660973,0.0,0,2019,10,1943.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
109,109,28.87,77.0,94.15,2,2,1,1,1,22000000.0,233669.67604885818,0.0,0,2019,9,1942.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
110,110,41.0,66.0,108.83,4,2,1,1,0,9500000.0,87292.10695580264,0.0,0,2019,9,1953.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
111,111,2.67,0.0,0.0,0,0,0,1,0,129133.0,48364.41947565544,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
112,112,64.19,0.0,0.0,0,0,0,1,0,3102643.0,48335.30144882381,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
113,113,49.0,46.0,39.0,0,0,0,0,0,7330000.0,187948.717948718,0.0,0,2019,9,1973.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
114,114,25.19,72.0,101.9,4,2,2,1,0,13500000.0,132482.8263002944,0.0,0,2019,9,1947.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
115,115,26.0,59.0,77.0,0,0,0,0,0,6700000.0,87012.98701298701,0.0,0,2019,10,1960.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
116,116,16.07,107.0,141.60000000000005,3,2,2,1,1,29000000.0,204802.25988700558,37.8,2000000,2019,9,1912.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
117,117,26.88,73.0,125.45,3,2,2,1,1,20300000.0,161817.4571542447,0.0,0,2019,10,1946.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
118,118,13.11,108.0,61.05,1,1,1,1,1,16400000.0,268632.26863226865,8.48,1900000,2019,10,1911.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
119,119,16.15,0.0,0.0,0,0,0,1,0,879300.0,54445.82043343654,0.0,0,2019,11,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120,120,26.7,102.0,133.17,0,0,0,0,1,15120000.0,113539.08537959,27.52,2150000,2019,10,1917.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
121,121,672.0,0.0,0.0,0,0,0,1,0,12196000.0,18148.809523809523,0.0,0,2019,10,2019.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
122,122,31.88,97.0,179.38,3,2,2,1,1,44500000.0,248076.7086631732,0.0,0,2019,9,1922.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
123,123,66.17,0.0,0.0,0,0,0,1,0,3201600.0,48384.46425872752,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
124,124,25.75,65.0,78.67,3,2,1,1,0,8500000.0,108046.26922588026,0.0,0,2019,10,1954.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
125,125,3.64,98.0,45.22,1,1,1,1,1,10400000.0,229986.73153471915,0.0,0,2019,9,1921.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
126,126,9414.0,0.0,0.0,0,0,0,1,0,63000000.0,6692.160611854684,0.0,0,2019,6,2019.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
127,127,4.03,69.0,95.52,2,2,2,1,0,2010000.0,21042.7135678392,0.0,0,2019,10,1950.0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
128,128,112.21,103.0,674.0799999999998,4,2,6,1,1,135880000.0,201578.4476619986,0.0,0,2019,10,1916.0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
129,129,2.62,0.0,0.0,0,0,0,1,0,91854.0,35058.7786259542,0.0,0,2019,10,2019.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
130,130,31.67,76.0,141.97,4,2,2,1,0,29000000.0,204268.50743114747,0.0,0,2019,10,1943.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
131,131,3.07,0.0,0.0,0,0,0,1,0,65458.0,21321.824104234533,0.0,0,2019,10,2019.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
132,132,3.07,0.0,0.0,0,0,0,1,0,65458.0,21321.824104234533,0.0,0,2019,10,2019.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
133,133,47.47,103.0,287.86,3,2,2,1,1,59500000.0,206697.70027096503,45.17,0,2019,10,1916.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
134,134,41.0,61.0,118.42,3,2,1,1,0,18000000.0,152001.3511231211,0.0,0,2019,10,1958.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
135,135,30.25,97.0,149.51999999999995,2,2,2,1,1,18400000.0,123060.46013911185,0.0,0,2019,11,1922.0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
136,136,31.25,66.0,88.49,3,2,2,1,0,19500000.0,220363.88292462425,0.0,0,2019,10,1953.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
137,137,1.87,0.0,0.0,0,0,0,1,0,8357.0,4468.983957219251,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
138,138,18.25,62.325,45.84,1,1,1,1,0,7000000.0,152705.06108202445,0.0,0,2019,11,1956.675,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
139,139,17.93,92.0,70.47,0,1,2,1,1,15100000.0,214275.57826025266,13.81,0,2019,10,1927.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
140,140,19.25,0.0,0.0,0,0,0,1,0,1056440.0,54880.0,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
141,141,27.47,104.0,149.15,2,1,1,1,1,25400000.0,170298.35735836407,47.15,2600000,2019,9,1915.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
142,142,4.96,95.0,41.86,0,0,1,1,1,8150000.0,194696.607740086,0.0,0,2019,10,1924.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
143,143,14.35,70.0,53.47,3,2,2,1,0,5595000.0,104638.11483074617,0.0,0,2019,10,1949.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
144,144,5.73,97.0,75.97,1,1,1,1,1,9850000.0,129656.44333289455,39.12,0,2019,10,1922.0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,145,7.8,108.0,120.81,2,2,1,1,1,35880000.0,296995.28184752923,29.77,3800000,2019,10,1911.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
146,146,20.16,108.0,263.58,3,2,3,1,1,86360000.0,327642.4614917672,29.77,4000000,2019,10,1911.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
147,147,7.67,108.0,91.03,2,2,1,1,1,30580000.0,335933.20883225306,0.0,0,2019,9,1911.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
148,148,18.85,108.0,252.05,3,2,2,1,1,75500000.0,299543.74132116645,29.77,4000000,2019,9,1911.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
149,149,7.8,108.0,120.81,2,2,1,1,1,34800000.0,288055.62453439285,29.77,2800000,2019,9,1911.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150,150,1.44,0.0,0.0,0,0,0,1,0,1276000.0,886111.1111111111,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
151,151,15.5,0.0,0.0,0,0,0,1,0,13601000.0,877483.8709677418,0.0,0,2019,10,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
152,152,3.09,64.0,24.83,0,1,1,1,1,4980000.0,200563.83407168745,0.0,0,2019,10,1955.0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
153,153,0.4,92.0,34.18,1,1,1,1,1,4900000.0,143358.68929198358,0.0,0,2019,9,1927.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
154,154,3.66,100.0,33.71,0,0,0,1,1,2200000.0,65262.533372886384,33.71,2200000,2019,10,1919.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
155,155,9.68,108.0,124.8,2,2,1,1,0,16000000.0,128205.1282051282,37.74,1950000,2019,9,1911.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,156,15.6,108.0,188.49,3,2,2,1,0,24650000.0,130776.1684970025,43.59,2050000,2019,10,1911.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
157,157,45.25,61.72727272727273,137.31,3,2,2,1,0,30880000.0,224892.57883621004,0.0,0,2019,10,1957.2727272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
158,158,18.22,83.0,76.9,3,1,1,1,1,12900000.0,167750.32509752925,0.0,0,2019,10,1936.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
159,159,45.35,100.0,149.9,4,2,2,1,1,25500000.0,170113.40893929286,0.0,0,2019,9,1919.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
160,160,149.94,107.0,231.08,4,2,2,1,1,36300000.0,157088.45421499046,35.02,2500000,2019,9,1912.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
161,161,9.69,99.0,81.34,1,1,1,1,1,14400000.0,177034.6692894025,0.0,0,2019,9,1920.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
