Index,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark,land,building,garage,Address,Agriculture,Other_x,Others,Quotient,work,For business,For commercial use,For work,Parking space,Resident,Residential business,See license_x,See other registration items_x,industrial use,Brickwork,Civil engineering,Earthen masonry,Earthwork,Not Applicable_x,Prestressed concrete construction,Reinforced concrete construction,See license_y,See other registration items_y,Steel reinforced concrete construction,Stone building,Strengthen brickwork,Wall type reinforced concrete construction,Wooden,Ground floor,Lifting machinery,Lifting plane,Not Applicable_y,Other_y,Ramp machinery,Ramp plane,Tower parking
1199,138.0,0.0,0.0,0,0,0,1,0,10000000.0,72463.76811594202,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1200,22.02,74.0,129.13,3,2,2,1,1,32800000.0,254007.58925114226,0.0,0,2019,11,1945.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1202,0.76,84.0,29.24,0,0,0,1,1,2250000.0,76949.38440492477,29.24,2250000,2019,11,1935.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1203,0.48,88.0,40.11,0,0,0,1,1,2500000.0,62328.59636000997,40.11,2500000,2019,11,1931.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1204,3.56,75.0,37.84,1,1,1,1,1,8200000.0,216701.9027484144,0.0,0,2019,10,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1206,14.77,72.0,111.61,3,1,2,1,1,26000000.0,232954.03637666875,0.0,0,2019,9,1947.0,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1207,43.54,101.0,393.73,4,2,3,1,1,93415800.0,237258.52741726566,117.04,9000000,2019,11,1918.0,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1208,14.76,72.0,160.52999999999997,3,2,2,1,1,33000000.0,205569.0525135489,0.0,0,2019,10,1947.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1323,5.25,75.0,50.8,0,1,1,1,1,27500000.0,541338.5826771654,0.0,0,2019,10,1944.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1326,43.75,63.82352941176471,109.35,0,0,0,0,0,46000000.0,420667.5811614083,0.0,0,2019,8,1955.1764705882354,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327,25.42,69.0,132.82000000000002,3,2,2,1,0,30880000.0,232495.10615871102,0.0,0,2019,10,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1329,67.5,63.82352941176471,119.55,3,2,1,1,0,31250000.0,261396.90506064412,0.0,0,2019,10,1955.1764705882354,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1365,10.29,93.0,40.27,2,2,1,1,1,11500000.0,285572.38639185496,0.0,0,2019,10,1926.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1366,35.77,68.0,178.88,4,2,2,1,1,31500000.0,176095.70661896246,28.28,0,2019,10,1951.0,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1400,13.63,74.0,145.53,4,2,2,1,1,39800000.0,273483.13062598783,0.0,0,2019,10,1945.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1405,0.21,106.0,24.96,0,0,0,1,1,2150000.0,86137.82051282053,24.96,2150000,2019,10,1913.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1406,32.12,66.5,90.21,4,1,2,1,0,20000000.0,221704.91076377343,0.0,0,2019,10,1952.5,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1409,6.26,69.0,42.81,1,1,1,1,0,6960000.0,162578.83672039243,0.0,0,2019,10,1950.0,3,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1410,62.88,63.0,145.44,4,2,1,1,0,35300000.0,242711.77117711768,0.0,0,2019,10,1956.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1417,28.72,68.0,145.76,3,2,2,1,1,27200000.0,186608.1229418222,0.0,0,2019,10,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1418,56.63,71.0,140.75,3,2,2,1,0,29000000.0,206039.07637655415,0.0,0,2019,10,1948.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1419,2.35,78.0,37.81,1,1,1,1,1,7100000.0,187781.01031473157,0.0,0,2019,11,1941.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1497,48.36,95.0,224.58,4,2,2,1,1,40000000.0,178110.25024490157,0.0,0,2019,10,1924.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1498,34.0,0.0,0.0,0,0,0,1,0,44466900.0,1307850.0,0.0,0,2019,11,2019.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1509,6.88,83.33333333333333,56.28,1,1,1,1,1,14000000.0,248756.21890547266,0.0,0,2019,9,1935.666666666667,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1542,21.49,103.0,133.9,3,2,1,1,1,36200000.0,270351.0082150859,23.48,2000000,2019,10,1916.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548,27.68,106.0,194.27,4,2,2,1,1,43090000.0,221804.70479229942,29.17,3000000,2019,10,1913.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1587,7.35,107.0,104.24,2,2,1,1,1,24580000.0,235801.9953952417,0.0,0,2019,9,1912.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1588,7.35,107.0,118.7,2,2,1,1,1,26000000.0,219039.5956192081,14.46,2000000,2019,9,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1590,8.31,92.0,94.77,2,2,2,1,1,20500000.0,216313.17927614218,23.31,1000000,2019,11,1927.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1679,72.14,0.0,0.0,0,0,0,1,0,2926657.0,40569.12947047408,0.0,0,2019,11,2019.0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1681,42.15,65.0,209.69,0,0,0,0,1,52000000.0,247985.12089274643,0.0,0,2019,8,1954.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1682,31.47,65.0,154.89,0,0,0,0,1,38000000.0,245335.3993156434,0.0,0,2019,8,1954.0,1,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1686,53.0,66.5,120.88,2,2,2,1,0,26420000.0,218563.86499007282,0.0,0,2019,10,1952.5,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1726,40.0,60.33333333333334,96.58,2,2,2,1,0,12000000.0,124249.32698281217,0.0,0,2019,10,1958.666666666667,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1731,31.25,63.82352941176471,110.16,3,2,2,1,0,19800000.0,179738.56209150323,0.0,0,2019,10,1955.1764705882354,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,32.0,0.0,0.0,0,0,0,1,0,1335040.0,41720.0,0.0,0,2019,10,2019.0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1774,12.3,74.0,108.71,3,2,2,1,1,21300000.0,195934.13669395642,0.0,0,2019,11,1945.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1775,34.75,63.0,98.5,4,3,2,1,0,15880000.0,161218.27411167513,0.0,0,2019,11,1956.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1776,11.91,67.0,31.78,0,0,0,0,1,6500000.0,204531.15166771555,0.0,0,2019,11,1952.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1777,41.8,73.0,294.38,5,2,4,1,1,58000000.0,197024.25436510632,0.0,0,2019,6,1946.0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1778,30.2,69.0,100.93,3,2,2,1,0,18800000.0,186267.71029426332,0.0,0,2019,10,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1780,8.0,68.0,39.19000000000001,0,1,1,1,0,18880000.0,481755.54988517467,0.0,0,2019,11,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1782,1.13,95.0,13.11,0,0,0,1,1,760000.0,57971.01449275362,0.0,760000,2019,11,1924.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1783,25.05,66.0,123.72,3,2,2,1,1,8540000.0,69026.83478823147,0.0,0,2019,10,1953.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1877,28.68,68.0,147.77,4,2,2,1,0,36880000.0,249577.04540840487,0.0,0,2019,10,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1880,39.12,93.0,183.67,3,2,2,1,0,36500000.0,198725.97593510093,0.0,0,2019,11,1926.0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1882,5.78,107.0,97.53,2,2,1,1,1,20680000.0,212037.32184968732,14.46,1600000,2019,9,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1886,22.81,60.0,74.94,2,2,1,1,0,16450000.0,219508.94048572192,0.0,0,2019,10,1959.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1888,6.57,107.0,108.8,2,2,1,1,1,23700000.0,217830.8823529412,14.46,1600000,2019,9,1912.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1890,0.0,0.0,14.46,0,0,0,1,1,2200000.0,152143.84508990313,14.46,2200000,2019,11,2019.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1891,0.0,0.0,14.46,0,0,0,1,1,1800000.0,124481.32780082988,14.46,1800000,2019,11,2019.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1892,25.22,70.0,133.69,3,2,2,1,1,27080000.0,202558.15693021173,0.0,0,2019,11,1949.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1894,64.0,63.0,116.57,3,2,2,1,0,28700000.0,246203.9975980098,0.0,0,2019,11,1956.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1896,12.46,61.0,67.48,3,2,2,1,1,8000000.0,118553.64552459988,0.0,0,2019,10,1958.0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1925,12.75,67.0,48.67,2,1,1,1,0,6700000.0,137661.80398602836,0.0,0,2019,11,1952.0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1926,30.59,59.0,112.48,5,2,3,1,0,21300000.0,189366.99857752488,0.0,0,2019,10,1960.0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1932,13.91,61.0,26.91,3,2,1,1,0,4100000.0,152359.71757710888,0.0,0,2019,10,1958.0,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1961,36.12,63.82352941176471,99.98,3,2,1,1,0,18800000.0,188037.60752150425,0.0,0,2019,10,1955.1764705882354,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1962,3.55,74.0,10.08,0,0,0,0,0,3600000.0,357142.85714285716,0.0,0,2019,11,1945.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1963,30.78,107.0,437.65,0,0,0,0,0,193000000.0,440991.660002285,104.16,11350000,2019,6,1912.0,2,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1970,43.5,63.82352941176471,108.51,3,2,2,1,0,27680000.0,255091.69661782324,0.0,0,2019,11,1955.1764705882354,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,708.0,0.0,0.0,0,0,0,1,0,34621200.0,48900.0,0.0,0,2019,11,2019.0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2068,30.79,81.0,128.39,3,2,2,1,0,23800000.0,185372.6925773036,0.0,0,2019,11,1938.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2076,36.08,71.0,150.77,5,2,3,1,0,26000000.0,172448.09975459307,0.0,0,2019,11,1948.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2109,26.16,81.0,111.4,3,2,2,1,1,22500000.0,201974.8653500898,0.0,0,2019,10,1938.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2116,6.67,69.0,56.93,2,1,2,1,1,2809000.0,49341.29632882487,0.0,0,2019,11,1950.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2129,31.5,63.0,94.97,3,2,2,1,0,18600000.0,195851.3214699379,0.0,0,2019,11,1956.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2130,21.38,67.0,109.8,3,2,2,1,1,23260000.0,211839.70856102003,0.0,0,2019,10,1952.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2131,6.11,67.0,59.57,1,2,1,1,1,14680000.0,246432.76817189858,0.0,0,2019,11,1952.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2188,39.0,74.39024390243901,164.13,1,2,2,1,1,40680000.0,247852.3121915555,0.0,0,2019,11,1944.6097560975606,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2189,51.5,0.0,70.56,3,2,1,1,0,23000000.0,325963.7188208617,0.0,0,2019,11,2019.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2190,15.75,72.0,169.46999999999997,4,1,2,1,1,30120000.0,177730.57178261643,0.0,0,2019,11,1947.0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2191,4.69,98.0,58.73,1,1,1,1,1,14700000.0,250297.9737783075,0.0,0,2019,11,1921.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2193,27.62,64.0,90.47,3,2,1,1,0,14500000.0,160274.12401901186,0.0,0,2019,11,1955.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2194,25.5,68.0,90.95,3,2,2,1,0,19500000.0,214403.51841671247,0.0,0,2019,11,1951.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2199,7.74,95.0,82.59,2,2,2,1,1,20000000.0,242160.06780481894,14.18,0,2019,11,1924.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2200,3.69,68.0,50.16,1,1,1,1,1,11380000.0,226874.00318979268,0.0,0,2019,11,1951.0,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2318,0.0,82.0,47.01000000000001,0,0,0,1,1,2350000.0,49989.3639651138,47.02,2350000,2019,12,1937.0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2320,2.36,95.0,30.55,1,1,1,1,1,10390000.0,340098.19967266783,0.0,0,2019,10,1924.0,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2321,2.57,95.0,33.36,0,1,1,1,1,12000000.0,359712.2302158273,0.0,0,2019,10,1924.0,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2322,15.57,68.0,123.3,3,2,2,1,1,26000000.0,210867.80210867804,0.0,0,2019,11,1951.0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2328,6.15,73.0,66.93,2,1,1,1,1,4400000.0,65740.32571343193,0.0,0,2019,11,1946.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2329,10.49,69.0,67.95,2,1,2,1,1,9000000.0,132450.3311258278,0.0,0,2019,11,1950.0,3,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2374,40.75,71.0,107.2,3,2,2,1,0,17430000.0,162593.28358208956,0.0,0,2019,11,1948.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2375,0.94,91.0,44.94000000000001,0,0,0,1,1,2700000.0,60080.10680907878,0.0,2700000,2019,11,1928.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2391,32.62,63.0,88.12,3,2,1,1,0,13100000.0,148660.91693145712,0.0,0,2019,11,1956.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2392,8.63,72.0,57.84,2,1,1,1,1,15200000.0,262793.9142461964,0.0,0,2019,10,1947.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2393,8.49,75.3529411764706,102.39,2,2,2,1,1,20380000.0,199042.87528078922,0.0,0,2019,9,1943.6470588235293,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2421,5.98,83.0,57.03,2,1,1,1,1,14100000.0,247238.2956338769,0.0,0,2019,10,1936.0,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2423,2.99,79.0,36.34,1,0,1,1,1,8100000.0,222894.88167308754,0.0,0,2019,11,1940.0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2425,6.48,68.0,27.65,0,0,0,1,1,2750000.0,99457.50452079569,27.65,0,2019,11,1951.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2427,46.95,93.0,224.76,3,2,2,1,1,38800000.0,172628.58159814915,0.0,0,2019,10,1926.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2575,36.08,71.0,99.22,3,2,2,1,0,17000000.0,171336.42410804273,0.0,0,2019,10,1948.0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2580,41.39,63.82352941176471,78.06,2,2,2,1,0,19900000.0,254932.1035101204,0.0,0,2019,11,1955.1764705882354,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
