Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
626,5.13,Quotient,95.0,52.5,1,1,1,1,1,12580000.0,239619.04761904766,0.0,0,2019,4,1924.0,1,1,0
628,18.0,Address,62.0,68.53,2,1,1,1,0,5000000.0,72960.7471180505,0.0,0,2019,4,1957.0,1,1,0
630,7.48,Quotient,76.0,52.58,1,1,1,1,1,8450000.0,160707.4933434766,0.0,0,2019,4,1943.0,1,1,0
631,25.43,Address,61.0,100.2,3,1,1,1,0,7200000.0,71856.2874251497,0.0,0,2019,3,1958.0,1,1,0
633,7.67,Address,65.0,25.34,1,1,1,1,0,1137280.0,44880.82083662193,0.0,0,2019,4,1954.0,1,1,0
665,3.22,Quotient,70.0,30.4,1,1,1,1,0,4150000.0,136513.15789473685,0.0,0,2019,2,1949.0,11,1,0
666,12.4,Address,0.0,46.08,1,1,1,1,1,7800000.0,169270.83333333337,0.0,0,2019,4,2019.0,1,1,0
672,26.49,Address,71.0,99.89,2,2,1,1,1,13800000.0,138151.96716388027,0.0,0,2019,4,1948.0,1,1,0
726,30.25,Address,63.56521739130435,82.8,2,2,1,1,0,4674900.0,56460.14492753622,0.0,0,2019,4,1955.434782608696,1,1,0
832,22.45,Address,66.0,61.13,2,1,1,1,0,8200000.0,134140.35661704565,0.0,0,2019,4,1953.0,1,1,0
834,45.31,Address,100.0,212.42,4,2,2,1,1,33060000.0,155635.0626118068,0.0,0,2019,4,1919.0,2,1,1
835,3.01,Quotient,105.0,44.62,1,1,1,1,1,8500000.0,190497.53473778575,0.0,0,2019,4,1914.0,1,2,0
836,32.98,Address,106.0,274.81,4,2,2,1,1,48500000.0,176485.57184964156,55.34,4000000,2019,4,1913.0,2,2,2
837,25.0,Address,52.0,60.6,2,2,3,1,0,6200000.0,102310.23102310233,0.0,0,2019,4,1967.0,1,1,0
838,24.66,Address,58.0,64.87,2,1,1,1,0,7500000.0,115615.84707877293,0.0,0,2019,4,1961.0,2,1,0
871,7.4,Quotient,68.0,27.44,0,0,0,0,0,5900000.0,215014.5772594752,0.0,0,2019,4,1951.0,1,1,0
872,7.1,Quotient,106.0,88.27000000000002,2,2,1,1,1,18100000.0,205052.6792794834,0.0,0,2019,3,1913.0,1,1,0
873,10.88,Quotient,106.0,130.86,3,2,2,1,1,28600000.0,218554.1800397371,0.0,0,2019,4,1913.0,1,1,0
874,10.04,Quotient,75.0,102.06,3,1,2,1,0,13600000.0,133254.94806976288,0.0,0,2019,4,1944.0,1,1,0
876,15.34,Address,65.0,51.41,2,1,1,1,0,5660000.0,110095.3121960708,0.0,0,2019,4,1954.0,1,1,0
877,14.31,Quotient,108.0,191.73,3,2,2,1,1,31280000.0,163146.09085693426,43.22,2800000,2019,3,1911.0,2,1,1
