district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
8,3.0,Quotient,68.0,27.42,1,1,1,1,1,4050000.0,147702.40700218818,0.0,0,2019,11,1951.0,1,1,0
11,6.77,Quotient,94.0,40.83,1,1,1,1,1,13600000.0,333088.4153808474,0.0,0,2019,11,1925.0,3,1,0
3,0.09,Quotient,98.0,4.03,0,0,0,1,1,400000.0,99255.58312655086,4.03,400000,2019,11,1921.0,0,0,1
7,43.1,Quotient,72.0,124.47,3,2,2,1,0,21880000.0,175785.329798345,0.0,0,2019,9,1947.0,1,1,0
12,11.65,Quotient,72.0,143.94,0,0,0,0,1,32100000.0,223009.58732805337,0.0,0,2019,11,1947.0,1,1,0
8,10.39,Quotient,67.0,105.65,3,2,2,1,1,22200000.0,210127.78040700426,0.0,0,2019,10,1952.0,1,1,0
11,10.02,Quotient,62.0,56.6,0,0,0,0,1,27900000.0,492932.8621908127,0.0,0,2019,12,1957.0,3,1,0
12,13.08,Quotient,73.0,67.74,2,2,1,1,1,14600000.0,215529.96752288163,0.0,0,2019,10,1946.0,3,1,0
12,5.97,Quotient,82.0,40.23,3,2,2,1,0,11130000.0,276659.20954511553,0.0,0,2019,11,1937.0,1,1,0
12,18.25,Quotient,72.625,172.67,2,1,2,1,1,46080000.0,266867.4349916025,0.0,0,2019,10,1946.375,1,1,0
12,6.23,Quotient,94.0,30.89,1,1,1,1,1,11380000.0,368404.0142440919,0.0,0,2019,11,1925.0,1,1,0
11,3.81,Quotient,95.0,32.77,1,1,1,1,1,11180000.0,341165.7003356729,0.0,0,2019,10,1924.0,2,1,0
6,6.08,Quotient,84.0,51.6,1,1,1,1,1,10100000.0,195736.43410852712,0.0,0,2019,10,1935.0,1,1,0
8,5.44,Quotient,90.0,36.09,2,1,1,1,1,6580000.0,182321.97284566364,0.0,0,2019,11,1929.0,1,1,0
8,12.28,Quotient,79.0,92.99,1,2,1,1,1,17700000.0,190343.04763953114,0.0,0,2019,11,1940.0,2,1,0
10,10.11,Quotient,97.0,98.58,2,2,1,1,1,19180000.0,194562.79164130657,0.0,0,2019,11,1922.0,2,1,0
12,16.5,Quotient,54.0,68.06,3,1,1,1,0,16680000.0,245077.8724654716,0.0,0,2019,10,1965.0,1,1,0
3,23.23,Quotient,84.0,236.02,4,2,2,1,1,40100000.0,169900.85585967288,0.0,0,2019,11,1935.0,1,1,1
7,23.12,Quotient,106.0,173.43,3,2,2,1,0,48880000.0,281842.81842818426,24.6,5000000,2019,10,1913.0,1,1,2
7,51.03,Quotient,85.0,348.16,5,2,4,1,1,76910000.0,220904.18198529413,40.68,0,2019,11,1934.0,3,1,1
9,15.75,Quotient,72.0,169.46999999999997,4,1,2,1,1,30120000.0,177730.57178261643,0.0,0,2019,11,1947.0,1,1,0
9,7.74,Quotient,95.0,82.59,2,2,2,1,1,20000000.0,242160.06780481894,14.18,0,2019,11,1924.0,1,1,1
9,3.69,Quotient,68.0,50.16,1,1,1,1,1,11380000.0,226874.00318979268,0.0,0,2019,11,1951.0,2,1,0
8,7.65,Quotient,71.0,97.59,2,2,1,1,0,11880000.0,121733.78419920072,0.0,0,2019,10,1948.0,1,1,0
8,3.31,Quotient,69.0,44.51000000000001,1,1,1,1,1,5800000.0,130307.79600089866,0.0,0,2019,11,1950.0,1,1,0
8,16.27,Quotient,97.0,168.7,3,2,2,1,1,31000000.0,183758.15056312984,35.36,0,2019,11,1922.0,2,1,1
6,11.85,Quotient,107.0,115.61,2,1,1,1,1,27200000.0,235273.76524522094,0.0,0,2019,11,1912.0,1,1,0
8,2.56,Quotient,73.0,27.22,3,2,2,1,1,3000000.0,110213.07861866274,0.0,0,2019,11,1946.0,3,1,0
8,1.15,Quotient,98.0,23.91,0,0,0,1,1,2070000.0,86574.65495608532,23.9,2070000,2019,11,1921.0,0,0,1
5,16.08,Quotient,67.0,134.37,3,2,2,1,1,16000000.0,119074.19810969711,23.6,0,2019,11,1952.0,2,1,1
2,17.37,Quotient,106.0,230.32,4,2,1,1,1,43900000.0,190604.37651962487,14.41,1000000,2019,10,1913.0,1,1,1
10,8.13,Quotient,108.0,82.08,2,1,1,1,1,26450000.0,322246.58869395714,0.0,0,2019,11,1911.0,2,1,0
10,7.62,Quotient,108.0,76.96000000000002,2,1,1,1,1,22560000.0,293139.2931392931,0.0,0,2019,11,1911.0,2,1,0
10,5.72,Quotient,108.0,57.61,1,1,1,1,1,15500000.0,269050.51206387783,0.0,0,2019,11,1911.0,2,1,0
10,16.1,Quotient,99.0,211.54,3,2,3,1,1,36140000.0,170842.3938734991,43.0,0,2019,10,1920.0,2,1,2
10,11.14,Quotient,107.0,128.55,2,2,1,1,1,21800000.0,169583.81952547646,34.71,0,2019,11,1912.0,2,1,1
10,12.02,Quotient,71.0,131.65,3,2,2,1,1,31000000.0,235472.8446638815,0.0,0,2019,10,1948.0,1,1,0
2,3.31,Quotient,106.0,37.92,0,0,0,0,1,7350000.0,193829.11392405067,0.0,0,2019,10,1913.0,1,1,0
2,104.0,Quotient,0.0,188.44,0,0,0,0,0,45000000.0,238802.80195287624,0.0,0,2019,8,2019.0,2,1,0
2,2.89,Quotient,67.0,25.56,1,1,1,1,1,2825000.0,110524.25665101723,0.0,0,2019,11,1952.0,1,1,0
2,2.89,Quotient,67.0,25.56,1,1,1,1,1,2825000.0,110524.25665101723,0.0,0,2019,11,1952.0,1,1,0
2,4.14,Quotient,91.0,43.97,0,1,1,1,1,7700000.0,175119.39959062994,0.0,0,2019,11,1928.0,1,1,0
2,15.15,Quotient,82.0,193.7,4,2,2,1,1,26800000.0,138358.2860092927,0.0,2800000,2019,10,1937.0,2,1,1
2,9.32,Quotient,108.0,136.68,2,2,1,1,1,21900000.0,160228.27041264265,43.22,2800000,2019,11,1911.0,2,1,1
8,4.19,Quotient,76.0,42.0,0,0,0,0,1,11000000.0,261904.76190476192,0.0,0,2019,11,1943.0,1,1,0
8,8.0,Quotient,68.0,64.24000000000001,2,1,1,1,1,12500000.0,194582.8144458281,0.0,0,2019,11,1951.0,1,2,0
8,0.07,Quotient,0.0,0.09,0,0,0,1,1,2300000.0,25555555.55555556,17.62,2300000,2019,10,2019.0,0,0,1
6,0.84,Quotient,0.0,41.04,0,0,0,1,1,2400000.0,58479.53216374268,41.04,2400000,2019,11,2019.0,0,0,1
8,6.09,Quotient,76.0,37.86,1,1,1,1,1,6480000.0,171156.8938193344,0.0,0,2019,11,1943.0,1,1,0
8,11.98,Quotient,105.0,131.55,1,2,1,1,1,22300000.0,169517.29380463698,0.0,0,2019,11,1914.0,1,1,1
9,2.36,Quotient,95.0,30.55,1,1,1,1,1,10390000.0,340098.19967266783,0.0,0,2019,10,1924.0,3,1,0
9,2.57,Quotient,95.0,33.36,0,1,1,1,1,12000000.0,359712.2302158273,0.0,0,2019,10,1924.0,3,1,0
9,15.57,Quotient,68.0,123.3,3,2,2,1,1,26000000.0,210867.80210867804,0.0,0,2019,11,1951.0,1,1,0
9,10.49,Quotient,69.0,67.95,2,1,2,1,1,9000000.0,132450.3311258278,0.0,0,2019,11,1950.0,3,1,0
7,62.48,Quotient,54.0,83.16,2,2,3,1,0,32000000.0,384800.38480038475,0.0,0,2019,11,1965.0,6,1,0
12,480.49,Quotient,72.625,3568.99,0,0,0,0,1,1040000000.0,291398.96721481427,0.0,0,2019,11,1946.375,7,10,20
10,16.3,Quotient,78.0,165.47,3,2,2,1,0,39000000.0,235692.27050220585,0.0,0,2019,11,1941.0,1,1,0
10,4.32,Quotient,98.0,38.15,1,0,1,1,1,14300000.0,374836.1730013106,0.0,0,2019,10,1921.0,3,1,0
1,14.09,Quotient,92.0,116.47,3,2,2,1,1,18500000.0,158839.18605649527,0.0,0,2019,11,1927.0,1,1,0
8,4.17,Quotient,85.0,43.92,1,1,1,1,1,8500000.0,193533.69763205832,0.0,0,2019,11,1934.0,2,1,0
12,29.75,Quotient,105.0,282.74,3,2,3,1,1,91000000.0,321850.4633231944,61.87,8000000,2019,11,1914.0,2,1,2
3,13.86,Quotient,80.0,132.76,3,2,2,1,1,14880000.0,112081.9523952998,0.0,0,2019,11,1939.0,1,1,1
7,15.11,Quotient,98.0,133.3,3,1,1,1,1,22380000.0,167891.9729932483,17.23,1900000,2019,10,1921.0,1,1,1
9,8.49,Quotient,75.3529411764706,102.39,2,2,2,1,1,20380000.0,199042.87528078922,0.0,0,2019,9,1943.6470588235293,1,1,0
6,34.75,Quotient,103.0,379.95,4,2,3,1,1,83000000.0,218449.7960257929,0.0,5000000,2019,9,1916.0,2,1,2
8,11.14,Quotient,107.0,125.49,2,2,2,1,1,29500000.0,235078.49231014427,0.0,2000000,2019,11,1912.0,3,1,1
12,3.31,Quotient,96.0,38.78,2,1,1,1,1,14400000.0,371325.42547705,0.0,0,2019,11,1923.0,2,1,0
3,25.13,Quotient,98.0,207.86,4,2,2,1,1,40310000.0,193928.60579236023,0.0,0,2019,11,1921.0,2,1,1
7,33.42,Quotient,85.0,245.24,3,2,2,1,1,45500000.0,185532.53955309087,0.0,0,2019,11,1934.0,3,1,1
9,5.98,Quotient,83.0,57.03,2,1,1,1,1,14100000.0,247238.2956338769,0.0,0,2019,10,1936.0,2,2,0
9,6.48,Quotient,68.0,27.65,0,0,0,1,1,2750000.0,99457.50452079569,27.65,0,2019,11,1951.0,0,0,1
8,4.96,Quotient,71.0,54.37,2,1,1,1,1,9800000.0,180246.45944454664,0.0,0,2019,10,1948.0,1,1,0
8,5.7,Quotient,104.0,55.01000000000001,1,1,1,1,1,11450000.0,208143.97382294128,0.0,0,2019,11,1915.0,1,1,0
8,5.11,Quotient,84.0,34.47,0,0,0,0,1,6360000.0,184508.26805918192,0.0,0,2019,11,1935.0,1,1,0
8,56.17,Quotient,65.0,510.34,0,0,0,0,1,75000000.0,146960.84962965865,0.0,0,2019,11,1954.0,2,1,0
8,6.74,Quotient,66.0,35.11,0,0,0,0,0,5000000.0,142409.56992309884,0.0,0,2019,11,1953.0,1,1,0
8,14.24,Quotient,73.0,52.61,1,1,1,1,0,9080000.0,172590.76221250714,0.0,0,2019,10,1946.0,1,1,0
8,3.2,Quotient,66.0,50.53,0,0,0,0,1,23800000.0,471007.3223827429,0.0,0,2019,10,1953.0,2,2,0
8,26.31,Quotient,66.0,258.13,2,4,3,1,1,49500000.0,191763.83992561887,0.0,0,2019,10,1953.0,1,1,0
6,29.73,Quotient,69.0,92.19,3,2,2,1,0,13380000.0,145135.0471851611,0.0,0,2019,11,1950.0,1,1,0
6,12.35,Quotient,102.0,130.61,2,2,1,1,1,18800000.0,143939.97396830257,39.65,0,2019,10,1917.0,1,1,1
2,8.21,Quotient,100.0,110.42,2,2,2,1,1,6700000.0,60677.41351204492,20.38,0,2019,11,1919.0,1,1,1
2,22.05,Quotient,100.0,317.81,3,2,4,1,1,53600000.0,168654.22736855355,23.9,0,2019,10,1919.0,1,1,1
5,1.31,Quotient,67.0,33.09,1,1,1,1,1,4300000.0,129948.62496222422,0.0,0,2019,9,1952.0,6,1,0
5,100.0,Quotient,0.0,166.48,0,0,0,0,0,38500000.0,231259.0100913023,0.0,0,2019,10,2019.0,1,1,0
5,22.32,Quotient,101.0,120.98,2,1,1,1,1,20750000.0,171515.95305009093,32.17,0,2019,9,1918.0,2,1,1
10,3.44,Quotient,86.0,33.54,1,1,1,1,1,10200000.0,304114.4901610018,0.0,0,2019,9,1933.0,1,1,0
5,1.04,Quotient,67.0,25.59,1,1,1,1,1,3400000.0,132864.40015631105,0.0,0,2019,10,1952.0,6,1,0
2,3.79,Quotient,101.0,49.13,1,1,1,1,1,10000000.0,203541.62426216164,0.0,0,2019,11,1918.0,1,1,0
5,45.91,Quotient,70.0,561.17,0,0,0,0,1,76400000.0,136144.1274480104,0.0,0,2019,11,1949.0,3,2,0
10,21.1,Quotient,76.0,217.26,4,2,2,1,1,54200000.0,249470.6802908957,0.0,0,2019,11,1943.0,3,1,1
2,1.96,Quotient,85.0,23.7,0,0,0,0,1,4800000.0,202531.64556962025,0.0,0,2019,9,1934.0,2,1,0
1,16.03,Quotient,86.0,76.39,2,1,1,1,1,9900000.0,129598.11493651,0.0,0,2019,12,1933.0,4,1,0
10,5.72,Quotient,108.0,57.61,1,1,1,1,1,18220000.0,316264.53740670026,0.0,0,2019,10,1911.0,2,1,0
10,5.94,Quotient,108.0,60.65,2,1,1,1,1,18730000.0,308821.10469909315,0.0,0,2019,11,1911.0,2,1,0
10,12.72,Quotient,107.0,140.6,2,1,1,1,1,24460000.0,173968.70554765293,34.71,2500000,2019,10,1912.0,2,1,1
2,4.47,Quotient,108.0,62.34,2,1,1,1,0,11170000.0,179178.6974655117,0.0,0,2019,11,1911.0,1,1,0
2,4.37,Quotient,108.0,60.83,2,1,1,1,0,11400000.0,187407.5291796811,0.0,0,2019,11,1911.0,1,1,0
2,4.5,Quotient,108.0,62.63,2,1,1,1,0,11930000.0,190483.79370908512,0.0,0,2019,11,1911.0,1,1,0
2,4.47,Quotient,108.0,62.34,2,1,1,1,0,11880000.0,190567.85370548605,0.0,0,2019,11,1911.0,1,1,0
2,4.54,Quotient,108.0,75.31,2,1,1,1,0,12700000.0,168636.30327977688,12.96,900000,2019,11,1911.0,1,1,1
2,5.04,Quotient,108.0,82.25999999999998,2,1,1,1,0,13600000.0,165329.44322878678,12.96,900000,2019,11,1911.0,1,1,1
2,6.41,Quotient,108.0,89.43,2,1,1,1,0,16000000.0,178910.88001789106,0.0,0,2019,11,1911.0,1,1,0
2,6.59,Quotient,108.0,91.85,2,1,1,1,0,16000000.0,174197.06042460536,0.0,0,2019,11,1911.0,1,1,0
2,4.54,Quotient,108.0,77.16999999999999,2,1,1,1,0,13360000.0,173124.27108980177,14.83,1400000,2019,11,1911.0,1,1,1
2,4.04,Quotient,108.0,56.27,1,1,1,1,0,10000000.0,177714.5903678692,0.0,0,2019,11,1911.0,1,1,0
2,3.22,Quotient,108.0,45.0,1,1,1,1,0,8070000.0,179333.33333333337,0.0,0,2019,11,1911.0,1,1,0
2,4.39,Quotient,108.0,61.15000000000001,1,1,1,1,0,10550000.0,172526.57399836465,0.0,0,2019,11,1911.0,1,1,0
2,6.42,Quotient,108.0,124.44,2,1,1,1,0,18450000.0,148264.2237222758,37.02,2600000,2019,11,1911.0,1,1,1
2,13.04,Quotient,108.0,216.66,0,0,0,0,0,37000000.0,170774.48536878062,37.02,3000000,2019,11,1911.0,1,1,1
2,12.95,Quotient,108.0,214.59,0,0,0,0,0,37000000.0,172421.82767137332,37.02,3000000,2019,11,1911.0,1,1,1
10,7.8,Quotient,71.0,98.12,0,0,0,0,1,22260000.0,226865.0631879331,0.0,0,2019,11,1948.0,1,1,0
2,6.42,Quotient,108.0,124.44,2,1,1,1,0,17400000.0,139826.4223722276,37.02,2100000,2019,11,1911.0,1,1,1
2,5.95,Quotient,108.0,82.94,2,1,1,1,0,15300000.0,184470.70171208106,0.0,0,2019,11,1911.0,1,1,0
2,4.37,Quotient,108.0,60.83,2,1,1,1,0,11000000.0,180831.82640144665,0.0,0,2019,11,1911.0,1,1,0
2,6.42,Quotient,108.0,124.44,2,1,1,1,0,18210000.0,146335.58341369336,37.02,2600000,2019,11,1911.0,1,1,1
2,6.55,Quotient,108.0,126.46,2,1,1,1,0,18500000.0,146291.31741262056,37.02,2200000,2019,11,1911.0,1,1,1
2,10.28,Quotient,108.0,192.24,3,2,2,1,0,31000000.0,161256.7623803579,51.85,3900000,2019,11,1911.0,1,1,2
2,4.61,Quotient,108.0,64.17,2,1,1,1,0,12300000.0,191678.35437120148,0.0,0,2019,11,1911.0,1,1,0
2,6.73,Quotient,108.0,128.87,2,1,1,1,0,18000000.0,139675.64211996587,37.02,2500000,2019,11,1911.0,1,1,1
2,6.28,Quotient,108.0,122.76,2,2,1,1,0,18580000.0,151352.2319973933,37.02,2200000,2019,11,1911.0,1,1,1
2,5.98,Quotient,108.0,83.39,2,1,1,1,0,14270000.0,171123.63592756927,0.0,0,2019,11,1911.0,1,1,0
2,10.08,Quotient,108.0,175.35000000000005,3,2,2,1,0,30500000.0,173937.83860849726,37.02,2700000,2019,11,1911.0,1,1,1
2,4.97,Quotient,108.0,69.28999999999999,2,1,1,1,0,13300000.0,191946.88988310003,0.0,0,2019,11,1911.0,1,1,0
2,4.39,Quotient,108.0,61.15000000000001,1,1,1,1,0,11280000.0,184464.43172526566,0.0,0,2019,11,1911.0,1,1,0
2,6.55,Quotient,108.0,126.46,2,1,1,1,0,18180000.0,143760.8730033212,37.02,2500000,2019,11,1911.0,1,1,1
2,6.41,Quotient,108.0,89.43,2,1,1,1,0,16270000.0,181930.00111819297,0.0,0,2019,11,1911.0,1,1,0
2,6.21,Quotient,108.0,98.7,2,1,1,1,0,16780000.0,170010.1317122594,12.96,1200000,2019,11,1911.0,1,1,1
10,2.67,Quotient,88.0,28.6,1,1,1,1,0,5900000.0,206293.7062937063,0.0,0,2019,11,1931.0,1,1,0
2,4.34,Quotient,82.25,47.36,0,0,0,0,1,4500000.0,95016.8918918919,0.0,0,2019,7,1936.75,11,1,0
8,90.0,Quotient,56.0,221.19,4,2,2,1,0,41880000.0,189339.4818933948,0.0,0,2019,9,1963.0,1,1,0
8,7.29,Quotient,101.0,115.02,1,1,1,1,1,22000000.0,191271.0832898626,34.14,0,2019,10,1918.0,1,1,1
6,8.82,Quotient,84.0,66.49000000000001,2,1,1,1,1,13500000.0,203038.050834712,0.0,0,2019,11,1935.0,1,1,0
8,9.39,Quotient,105.0,115.64,2,1,1,1,1,20400000.0,176409.5468695953,46.25,1600000,2019,10,1914.0,1,1,1
8,2.82,Quotient,73.0,31.01,1,1,1,1,1,4050000.0,130603.03128023214,0.0,0,2019,10,1946.0,1,1,0
6,9.26,Quotient,107.0,99.64,1,1,1,1,1,20480000.0,205539.9437976716,0.0,0,2019,11,1912.0,1,1,0
6,6.93,Quotient,107.0,76.92,1,1,1,1,1,15800000.0,205408.21632865316,0.0,0,2019,11,1912.0,1,1,0
6,7.8,Quotient,107.0,85.72,1,1,1,1,1,17550000.0,204736.35090993933,0.0,0,2019,11,1912.0,1,1,0
2,5.59,Quotient,102.0,90.32,3,2,2,1,1,13230000.0,146479.18511957483,16.51,0,2019,11,1917.0,1,1,1
8,3.81,Quotient,70.0,40.0,1,1,1,1,1,6500000.0,162500.0,0.0,0,2019,10,1949.0,1,1,0
11,6.77,Quotient,94.0,40.22,1,1,1,1,1,14000000.0,348085.52958727005,0.0,0,2019,10,1925.0,3,1,0
8,35.37,Quotient,107.0,219.4,0,0,0,0,1,54500000.0,248404.74020054692,40.87,2900000,2019,10,1912.0,1,1,1
9,12.59,Quotient,76.0,153.8,3,2,2,1,1,28500000.0,185305.5916775032,25.1,0,2019,11,1943.0,2,1,1
7,43.03,Quotient,71.0,224.31,4,2,2,1,1,35000000.0,156034.06000624134,0.0,0,2019,11,1948.0,5,2,1
12,4.45,Quotient,0.0,32.57,0,0,0,0,0,6000000.0,184218.606079214,0.0,0,2019,11,2019.0,12,2,0
5,6.65,Quotient,94.0,76.89,2,2,1,1,1,14000000.0,182078.2936662765,21.76,1200000,2019,11,1925.0,2,1,1
1,21.98,Quotient,69.0,81.32,5,1,2,1,0,11500000.0,141416.6256763404,0.0,0,2019,10,1950.0,1,1,0
8,9.37,Quotient,86.0,64.78999999999999,1,1,2,1,0,12880000.0,198796.1105108813,0.0,0,2019,10,1933.0,2,1,0
8,12.52,Quotient,89.0,89.82,2,2,1,1,1,15400000.0,171454.01914940993,0.0,1200000,2019,12,1930.0,1,1,1
6,21.65,Quotient,88.0,175.9,3,2,2,1,1,36000000.0,204661.7396247868,0.0,1600000,2019,11,1931.0,1,1,1
12,0.05,Quotient,97.0,2.3,0,0,0,1,1,1800000.0,782608.6956521741,0.0,1800000,2019,12,1922.0,0,0,1
12,15.64,Quotient,77.0,170.46,0,0,0,0,1,29985000.0,175906.37099612813,62.66,2000000,2019,9,1942.0,1,2,2
7,0.02,Quotient,97.0,9.340000000000002,0,0,0,1,1,688000.0,73661.67023554603,0.0,688000,2019,12,1922.0,0,0,1
11,7.69,Quotient,75.0,85.26,3,0,3,1,1,13500000.0,158339.19774806473,0.0,0,2019,6,1944.0,2,1,0
4,15.83,Quotient,95.0,125.2,1,1,1,1,1,55500000.0,443290.73482428107,0.0,0,2019,11,1924.0,1,1,0
8,43.36,Quotient,61.0,324.57,0,0,0,0,0,54000000.0,166373.9717164248,0.0,0,2019,12,1958.0,1,4,0
12,3.82,Quotient,86.0,36.44,2,1,1,1,1,11980000.0,328759.6048298573,0.0,0,2019,11,1933.0,1,1,0
12,34.2,Quotient,103.0,551.5,1,2,5,1,1,230800000.0,418495.0135992747,91.14,8000000,2019,10,1916.0,1,1,2
12,33.7,Quotient,103.0,535.37,1,2,5,1,1,228880000.0,427517.4178605449,79.0,8000000,2019,10,1916.0,1,1,2
3,24.53,Quotient,92.0,181.44,2,2,2,1,1,32950000.0,181602.73368606702,0.0,0,2019,12,1927.0,2,2,0
7,54.33,Quotient,56.0,105.89,2,2,1,1,0,12000000.0,113325.14873925774,0.0,0,2018,12,1962.0,2,1,0
9,9.76,Quotient,106.0,93.47,2,2,1,1,1,18000000.0,192575.1578046432,0.0,0,2019,10,1913.0,1,1,0
6,8.95,Quotient,107.0,128.43,1,1,1,1,1,21380000.0,166472.0080977965,41.04,2950000,2019,11,1912.0,1,1,1
8,3.17,Quotient,71.0,32.31,0,0,0,0,1,4800000.0,148560.81708449396,0.0,0,2019,11,1948.0,1,1,0
8,5.37,Quotient,69.0,48.97,1,0,1,1,1,9400000.0,191954.25770880128,0.0,0,2019,11,1950.0,3,1,0
5,4.36,Quotient,86.0,39.88,0,0,0,0,1,6080000.0,152457.37211634906,0.0,0,2019,11,1933.0,2,1,0
10,0.21,Quotient,71.0,0.06000000000000001,2,1,0,1,1,10000.0,166666.66666666663,0.0,0,2019,12,1948.0,1,1,0
5,23.86,Quotient,101.0,287.24,4,2,2,1,1,69500000.0,241957.94457596441,0.0,0,2019,11,1918.0,1,1,0
10,0.14,Quotient,85.0,26.83,0,0,0,1,1,1000000.0,37271.71077152441,0.0,1000000,2019,11,1934.0,0,0,1
1,50.5,Quotient,0.0,114.76,5,2,2,1,0,18800000.0,163820.14639247124,0.0,0,2019,11,2019.0,1,1,0
10,9.55,Quotient,107.0,96.94,2,2,1,1,1,31500000.0,324943.2638745616,0.0,0,2019,10,1912.0,2,1,0
5,25.0,Quotient,0.0,89.27,1,1,1,1,0,16800000.0,188193.12198947012,0.0,0,2019,11,2019.0,1,1,0
2,25.64,Quotient,72.0,169.71,4,2,2,1,0,9200000.0,54210.12315125803,0.0,0,2019,10,1947.0,1,1,0
2,12.64,Quotient,64.0,37.59,2,1,1,1,0,6000000.0,159616.9193934557,0.0,0,2019,11,1955.0,2,1,0
2,29.12,Quotient,61.0,110.45,0,0,0,0,0,15000000.0,135808.0579447714,0.0,0,2019,10,1958.0,2,2,0
2,20.51,Quotient,70.0,103.8,3,2,2,1,0,12500000.0,120423.89210019268,0.0,0,2019,11,1949.0,2,1,0
2,3.86,Quotient,90.0,49.17,0,0,0,0,1,7100000.0,144396.99003457392,22.7,0,2019,11,1929.0,1,1,2
8,3.31,Quotient,98.0,56.58,1,1,1,1,1,11000000.0,194414.9876281372,0.0,0,2019,11,1921.0,1,1,0
6,8.32,Quotient,105.0,83.18,2,2,2,1,1,17300000.0,207982.68814618894,0.0,0,2019,11,1914.0,1,1,0
8,18.03,Quotient,67.0,261.68,6,1,0,1,1,50680000.0,193671.6600428004,0.0,0,2019,10,1952.0,2,3,0
8,12.82,Quotient,99.0,103.98,0,1,1,1,1,15000000.0,144258.51125216388,34.65,0,2019,11,1920.0,1,1,1
8,2.28,Quotient,97.0,24.66,1,1,1,1,1,4960000.0,201135.44201135446,0.0,0,2019,11,1922.0,1,1,0
8,3.68,Quotient,68.0,43.1,1,1,1,1,1,6500000.0,150812.0649651972,0.0,0,2019,11,1951.0,1,1,0
8,15.61,Quotient,68.0,134.9,3,2,2,1,1,18000000.0,133432.17197924387,0.0,0,2019,10,1951.0,1,1,0
8,30.57,Quotient,62.0,325.48,0,0,0,0,1,60000000.0,184343.12400147476,0.0,0,2019,9,1957.0,3,2,0
8,19.94,Quotient,104.0,320.8,3,2,2,1,1,63000000.0,196384.03990024934,95.04,0,2019,11,1915.0,1,1,2
2,9.48,Quotient,108.0,137.07,2,2,1,1,1,21480000.0,156708.2512584811,43.22,1900000,2019,9,1911.0,2,1,1
8,50.89,Quotient,107.0,298.05,4,2,2,1,1,85090000.0,285489.0119107532,40.87,2900000,2019,11,1912.0,1,1,1
8,0.15,Quotient,0.0,40.88,0,0,0,1,1,3200000.0,78277.88649706457,0.0,3200000,2019,11,2019.0,0,0,1
11,296.0,Quotient,65.0,1245.67,0,0,0,0,0,492470000.0,395345.47673139756,0.0,0,2018,6,1953.0,3,9,0
12,17.94,Quotient,78.0,139.44,2,2,2,1,0,25900000.0,185742.9718875502,0.0,0,2019,11,1941.0,4,1,0
12,12.55,Quotient,72.0,139.04,3,2,1,1,1,25000000.0,179804.37284234754,0.0,0,2019,11,1947.0,1,1,0
12,19.99,Quotient,76.375,178.26000000000005,5,2,3,1,1,48500000.0,272074.4979243801,0.0,0,2019,11,1942.625,1,1,0
12,12.35,Quotient,65.0,139.8,4,2,2,1,1,15000000.0,107296.1373390558,0.0,0,2019,12,1954.0,2,1,0
10,3.9,Quotient,97.0,35.14,2,1,1,1,1,10350000.0,294536.14114968694,0.0,0,2019,11,1922.0,2,1,0
5,9.6,Quotient,108.0,111.21,2,2,1,1,1,21000000.0,188831.93957377927,14.26,1500000,2019,11,1911.0,1,1,1
5,4.48,Quotient,95.0,34.02,1,1,1,1,1,9100000.0,267489.7119341564,0.0,0,2019,11,1924.0,2,1,0
4,16.95,Quotient,89.0,91.1,2,2,1,1,1,15880000.0,174313.9407244786,0.0,0,2019,11,1930.0,1,1,1
11,0.24,Quotient,94.0,44.87000000000001,0,0,0,1,1,2700000.0,60173.83552484956,44.87,2700000,2019,12,1925.0,0,0,1
11,21.81,Quotient,74.0,119.85,3,2,2,1,1,31900000.0,266166.0408844389,0.0,0,2019,11,1945.0,1,1,0
8,1.99,Quotient,97.0,25.3,0,1,1,1,1,5100000.0,201581.02766798422,0.0,0,2019,11,1922.0,1,1,0
2,0.92,Quotient,76.0,5.03,0,0,0,0,1,930000.0,184890.65606361828,0.0,0,2019,12,1943.0,1,1,0
12,7.26,Quotient,98.0,71.22999999999998,2,1,1,1,1,18350000.0,257616.17296083114,0.0,0,2019,11,1921.0,1,1,0
12,38.33,Quotient,103.0,761.87,1,1,2,1,1,215000000.0,282200.3753921273,248.3,0,2019,10,1916.0,1,1,10
7,20.39,Quotient,65.0,121.73,2,2,2,1,1,20100000.0,165119.52682165446,0.0,0,2019,11,1954.0,2,1,0
9,9.69,Quotient,107.0,150.15,3,1,2,1,1,44000000.0,293040.29304029304,39.55,3000000,2019,12,1912.0,1,1,1
11,15.68,Quotient,76.0,145.57,3,2,2,1,1,29000000.0,199216.87160816105,0.0,0,2019,10,1943.0,3,1,0
9,0.08,Quotient,82.0,36.31,0,0,0,1,1,2200000.0,60589.36931974664,36.31,2200000,2019,12,1937.0,0,0,1
11,13.6,Quotient,79.0,120.25,2,2,2,1,0,20500000.0,170478.17047817048,0.0,0,2019,11,1940.0,1,2,0
9,4.49,Quotient,72.0,52.34,1,1,1,1,1,10800000.0,206343.14100114637,0.0,0,2019,12,1947.0,1,1,0
