district,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
6,33.08,Address,69.0,94.4,4,4,4,1,0,13600000.0,144067.7966101695,0.0,0,2019,4,1950.0,2,1,0
8,18.67,Address,67.0,99.18,4,2,2,1,0,14300000.0,144182.29481750348,0.0,0,2019,4,1952.0,1,1,0
8,18.88,Address,92.0,147.1,2,2,2,1,1,37500000.0,254928.61998640388,12.01,0,2019,4,1927.0,2,1,1
6,31.81,Address,74.0,111.37,3,2,2,1,0,11100000.0,99667.77408637873,0.0,0,2019,4,1945.0,7,1,0
6,36.18,Address,69.0,126.31,3,2,2,1,0,11300000.0,89462.43369487768,0.0,0,2019,4,1950.0,1,1,0
6,26.62,Address,74.0,87.75,2,2,2,1,0,11800000.0,134472.93447293446,0.0,0,2019,4,1945.0,3,1,0
6,35.63,Address,70.0,116.47,4,1,3,1,0,14800000.0,127071.34884519619,0.0,0,2019,4,1949.0,1,1,0
8,24.82,Address,73.0,128.82,3,2,2,1,0,20360000.0,158049.99223723027,0.0,0,2019,4,1946.0,1,2,0
6,80.64,Address,91.0,243.47000000000003,4,2,3,1,1,49800000.0,204542.65412576497,0.0,0,2019,4,1928.0,1,1,0
2,22.45,Address,66.0,61.13,2,1,1,1,0,8200000.0,134140.35661704565,0.0,0,2019,4,1953.0,1,1,0
2,45.31,Address,100.0,212.42,4,2,2,1,1,33060000.0,155635.0626118068,0.0,0,2019,4,1919.0,2,1,1
2,32.98,Address,106.0,274.81,4,2,2,1,1,48500000.0,176485.57184964156,55.34,4000000,2019,4,1913.0,2,2,2
2,25.0,Address,52.0,60.6,2,2,3,1,0,6200000.0,102310.23102310233,0.0,0,2019,4,1967.0,1,1,0
2,24.66,Address,58.0,64.87,2,1,1,1,0,7500000.0,115615.84707877293,0.0,0,2019,4,1961.0,2,1,0
1,52.84,Address,105.0,229.58,4,2,2,1,1,34000000.0,148096.52408746403,25.17,1900000,2019,4,1914.0,2,2,1
1,40.1,Address,85.0,72.86,2,2,1,1,1,7700000.0,105682.1301125446,0.0,0,2019,3,1934.0,2,1,0
1,44.88,Address,61.0,96.49,4,2,2,1,0,12800000.0,132656.23380661212,0.0,0,2019,4,1958.0,1,1,0
1,27.0,Address,0.0,95.17,3,2,2,1,0,12000000.0,126090.1544604392,0.0,0,2019,3,2019.0,1,1,0
1,41.98,Address,62.0625,103.15,3,2,2,1,0,10880000.0,105477.46000969461,0.0,0,2019,4,1956.9375,1,1,0
1,19.45,Address,72.0,79.35,3,2,1,1,0,11200000.0,141146.8178954001,0.0,0,2019,4,1947.0,1,1,0
1,29.29,Address,73.0,129.25,3,2,2,1,1,10500000.0,81237.91102514506,0.0,0,2019,4,1946.0,1,1,0
1,29.91,Address,84.0,92.72,2,2,1,1,1,13500000.0,145599.65487489215,0.0,0,2019,4,1935.0,1,1,0
1,25.89,Address,83.0,91.71,3,2,2,1,1,19200000.0,209355.57736342825,0.0,0,2019,4,1936.0,3,1,0
1,120.58,Address,98.0,250.36,3,2,3,1,0,42600000.0,170154.97683335995,29.53,0,2019,3,1921.0,1,1,1
1,27.73,Address,99.0,72.5,1,1,1,1,1,9900000.0,136551.72413793104,16.08,0,2019,4,1920.0,1,1,1
1,25.92,Address,72.0,49.55,1,1,1,1,0,5480000.0,110595.35822401613,0.0,0,2019,4,1947.0,1,1,0
1,13.37,Address,85.0,29.15,1,0,1,1,1,3700000.0,126929.67409948545,0.0,0,2019,4,1934.0,2,1,0
5,27.21,Address,96.0,161.07999999999996,3,2,2,1,1,22480000.0,139557.98361062823,0.0,0,2019,4,1923.0,1,1,1
5,35.0,Address,0.0,53.08,2,2,1,1,0,7000000.0,131876.41296156743,0.0,0,2019,4,2019.0,1,1,0
