district,land_shift_area,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
6,33.87,108.0,217.28,4,2,2,1,0,39820000.0,183265.8321060383,38.92,0,2019,4,1911.0,2,1,1
8,8.49,74.0,47.91,2,1,1,1,0,8900000.0,185764.9759966604,0.0,0,2019,4,1945.0,1,1,0
8,19.81,106.0,214.15,0,0,0,0,1,63980000.0,298762.549614756,29.74,4400000,2019,4,1913.0,1,1,2
6,2.12,85.0,21.09,0,0,0,1,1,1030000.0,48838.311996206736,21.09,1030000,2019,4,1934.0,0,0,1
6,33.08,69.0,94.4,4,4,4,1,0,13600000.0,144067.7966101695,0.0,0,2019,4,1950.0,2,1,0
8,18.67,67.0,99.18,4,2,2,1,0,14300000.0,144182.29481750348,0.0,0,2019,4,1952.0,1,1,0
8,18.88,92.0,147.1,2,2,2,1,1,37500000.0,254928.61998640388,12.01,0,2019,4,1927.0,2,1,1
8,4.07,99.0,46.34,1,1,1,1,1,10880000.0,234786.3616745792,0.0,0,2019,3,1920.0,1,1,0
8,6.67,95.0,60.2,2,1,1,1,1,16880000.0,280398.6710963455,0.0,0,2019,4,1924.0,1,1,0
6,31.81,74.0,111.37,3,2,2,1,0,11100000.0,99667.77408637873,0.0,0,2019,4,1945.0,7,1,0
6,36.18,69.0,126.31,3,2,2,1,0,11300000.0,89462.43369487768,0.0,0,2019,4,1950.0,1,1,0
6,26.62,74.0,87.75,2,2,2,1,0,11800000.0,134472.93447293446,0.0,0,2019,4,1945.0,3,1,0
6,71.06,80.0,413.8,0,0,0,0,1,31000000.0,74915.41807636539,0.0,0,2019,4,1939.0,1,1,3
6,35.63,70.0,116.47,4,1,3,1,0,14800000.0,127071.34884519619,0.0,0,2019,4,1949.0,1,1,0
8,24.82,73.0,128.82,3,2,2,1,0,20360000.0,158049.99223723027,0.0,0,2019,4,1946.0,1,2,0
6,80.64,91.0,243.47000000000003,4,2,3,1,1,49800000.0,204542.65412576497,0.0,0,2019,4,1928.0,1,1,0
2,22.45,66.0,61.13,2,1,1,1,0,8200000.0,134140.35661704565,0.0,0,2019,4,1953.0,1,1,0
10,147.0,0.0,314.22,8,3,7,1,0,155660000.0,495385.3987651963,0.0,0,2019,3,2019.0,2,2,0
2,45.31,100.0,212.42,4,2,2,1,1,33060000.0,155635.0626118068,0.0,0,2019,4,1919.0,2,1,1
2,3.01,105.0,44.62,1,1,1,1,1,8500000.0,190497.53473778575,0.0,0,2019,4,1914.0,1,2,0
2,32.98,106.0,274.81,4,2,2,1,1,48500000.0,176485.57184964156,55.34,4000000,2019,4,1913.0,2,2,2
2,25.0,52.0,60.6,2,2,3,1,0,6200000.0,102310.23102310233,0.0,0,2019,4,1967.0,1,1,0
2,24.66,58.0,64.87,2,1,1,1,0,7500000.0,115615.84707877293,0.0,0,2019,4,1961.0,2,1,0
10,17.95,106.0,295.01,3,2,3,1,1,56980000.0,193145.99505101523,62.8,4490000,2019,4,1913.0,2,1,2
1,52.84,105.0,229.58,4,2,2,1,1,34000000.0,148096.52408746403,25.17,1900000,2019,4,1914.0,2,2,1
1,40.1,85.0,72.86,2,2,1,1,1,7700000.0,105682.1301125446,0.0,0,2019,3,1934.0,2,1,0
1,44.88,61.0,96.49,4,2,2,1,0,12800000.0,132656.23380661212,0.0,0,2019,4,1958.0,1,1,0
1,27.0,0.0,95.17,3,2,2,1,0,12000000.0,126090.1544604392,0.0,0,2019,3,2019.0,1,1,0
10,11.83,97.0,161.26999999999995,3,2,2,1,1,34260000.0,212438.7672846779,41.02,0,2019,4,1922.0,2,1,2
1,41.98,62.0625,103.15,3,2,2,1,0,10880000.0,105477.46000969461,0.0,0,2019,4,1956.9375,1,1,0
1,19.45,72.0,79.35,3,2,1,1,0,11200000.0,141146.8178954001,0.0,0,2019,4,1947.0,1,1,0
10,29.06,106.0,322.54,0,0,0,0,1,80250000.0,248806.34960004964,63.3,6000000,2019,1,1913.0,2,1,2
1,29.29,73.0,129.25,3,2,2,1,1,10500000.0,81237.91102514506,0.0,0,2019,4,1946.0,1,1,0
10,16.16,107.0,163.98000000000005,3,2,2,1,1,36250000.0,221063.5443346749,6.87,1500000,2019,4,1912.0,1,1,1
10,2.89,97.0,28.32,1,0,1,1,1,5600000.0,197740.11299435032,0.0,0,2019,4,1922.0,2,1,0
1,29.91,84.0,92.72,2,2,1,1,1,13500000.0,145599.65487489215,0.0,0,2019,4,1935.0,1,1,0
10,4.26,97.0,38.01,1,1,1,1,1,11120000.0,292554.59089713235,0.0,0,2019,4,1922.0,2,1,0
1,25.89,83.0,91.71,3,2,2,1,1,19200000.0,209355.57736342825,0.0,0,2019,4,1936.0,3,1,0
1,120.58,98.0,250.36,3,2,3,1,0,42600000.0,170154.97683335995,29.53,0,2019,3,1921.0,1,1,1
1,27.73,99.0,72.5,1,1,1,1,1,9900000.0,136551.72413793104,16.08,0,2019,4,1920.0,1,1,1
1,25.92,72.0,49.55,1,1,1,1,0,5480000.0,110595.35822401613,0.0,0,2019,4,1947.0,1,1,0
1,17.8,70.2,83.89999999999998,2,2,1,1,0,8800000.0,104886.76996424317,0.0,0,2019,3,1948.8,1,1,0
1,13.37,85.0,29.15,1,0,1,1,1,3700000.0,126929.67409948545,0.0,0,2019,4,1934.0,2,1,0
10,11.86,108.0,153.04999999999995,3,1,2,1,1,44550000.0,291081.34596537077,15.3,2000000,2019,4,1911.0,1,1,1
10,11.57,108.0,149.5,3,1,2,1,1,41670000.0,278729.0969899666,15.3,2000000,2019,4,1911.0,1,1,1
10,11.5,108.0,148.79999999999995,3,1,2,1,1,41460000.0,278629.0322580645,15.3,2000000,2019,4,1911.0,1,1,1
10,11.5,108.0,148.79999999999995,3,1,2,1,1,41460000.0,278629.0322580645,15.3,2000000,2019,4,1911.0,1,1,1
10,11.86,108.0,153.04999999999995,3,1,2,1,1,45250000.0,295655.01470107806,15.3,2000000,2019,4,1911.0,1,1,1
10,11.57,108.0,149.5,3,1,2,1,1,43050000.0,287959.86622073577,15.3,2000000,2019,4,1911.0,1,1,1
10,11.86,108.0,153.04999999999995,3,1,2,1,1,45960000.0,300294.02156158123,15.3,2000000,2019,4,1911.0,1,1,1
10,11.5,108.0,148.79999999999995,3,1,2,1,1,39440000.0,265053.76344086026,15.3,2000000,2019,4,1911.0,1,1,1
1,2.55,0.0,0.0,0,0,0,1,0,59126.0,23186.66666666667,0.0,0,2019,4,2019.0,1,0,0
5,1.01,0.0,51.86,0,0,0,1,1,2500000.0,48206.71037408408,0.0,2500000,2019,4,2019.0,0,0,1
5,10.39,64.57142857142857,24.37,2,2,1,1,0,4350000.0,178498.15346737788,0.0,0,2019,4,1954.4285714285716,1,2,0
5,27.21,96.0,161.07999999999996,3,2,2,1,1,22480000.0,139557.98361062823,0.0,0,2019,4,1923.0,1,1,1
2,7.4,68.0,27.44,0,0,0,0,0,5900000.0,215014.5772594752,0.0,0,2019,4,1951.0,1,1,0
2,7.1,106.0,88.27000000000002,2,2,1,1,1,18100000.0,205052.6792794834,0.0,0,2019,3,1913.0,1,1,0
2,10.88,106.0,130.86,3,2,2,1,1,28600000.0,218554.1800397371,0.0,0,2019,4,1913.0,1,1,0
2,10.04,75.0,102.06,3,1,2,1,0,13600000.0,133254.94806976288,0.0,0,2019,4,1944.0,1,1,0
5,35.0,0.0,53.08,2,2,1,1,0,7000000.0,131876.41296156743,0.0,0,2019,4,2019.0,1,1,0
2,15.34,65.0,51.41,2,1,1,1,0,5660000.0,110095.3121960708,0.0,0,2019,4,1954.0,1,1,0
2,14.31,108.0,191.73,3,2,2,1,1,31280000.0,163146.09085693426,43.22,2800000,2019,3,1911.0,2,1,1
2,9.48,108.0,133.68,2,2,1,1,1,21360000.0,159784.56014362656,39.8,2000000,2019,4,1911.0,2,1,1
2,8.91,72.0,60.44,2,2,1,1,1,7000000.0,115817.33951025813,0.0,0,2019,3,1947.0,1,1,0
2,27.0,60.0,99.71,0,0,0,0,0,27146000.0,272249.52361849364,0.0,0,2019,3,1959.0,1,1,0
2,41.75,61.0,120.0,5,1,2,1,0,12000000.0,100000.0,0.0,0,2019,4,1958.0,1,1,0
5,98.0,0.0,159.42,0,0,0,0,0,40000000.0,250909.5471082675,0.0,0,2019,4,2019.0,2,1,0
5,16.4,105.0,167.31,0,0,0,0,1,40000000.0,239077.16215408524,8.28,0,2019,1,1914.0,1,1,1
5,9.72,108.0,47.09,1,1,1,1,1,10110000.0,214695.26438734337,0.0,0,2019,3,1911.0,1,1,0
5,7.55,108.0,36.57,1,1,1,1,1,8180000.0,223680.6125239267,0.0,0,2019,3,1911.0,1,1,0
2,20.47,104.0,204.29,3,2,2,1,1,34500000.0,168877.5759949092,38.76,0,2019,4,1915.0,1,1,1
10,27.06,102.0,588.12,4,2,5,1,1,116000000.0,197238.65877712032,41.17,0,2019,4,1917.0,1,1,4
5,11.0,0.0,0.0,0,0,0,1,0,217803.0,19800.272727272728,0.0,0,2019,4,2019.0,1,0,0
8,21.0,63.0,63.75,2,1,1,1,0,14000000.0,219607.84313725488,0.0,0,2019,4,1956.0,1,1,0
8,3.31,98.0,53.56,0,0,0,0,1,10160000.0,189693.8013442868,0.0,0,2019,4,1921.0,1,1,0
8,32.8,70.0,121.09,3,2,2,1,0,16500000.0,136262.28425138327,0.0,0,2019,4,1949.0,6,1,0
6,29.45,85.0,81.99000000000002,2,2,2,1,1,12000000.0,146359.31211123307,0.0,0,2019,4,1934.0,1,1,1
8,420.71,0.0,0.0,0,0,0,1,0,21102814.0,50160.0009507737,0.0,0,2019,4,2019.0,1,0,0
6,23.98,69.0,86.74,3,2,1,1,0,13000000.0,149873.18422872954,0.0,0,2019,4,1950.0,1,1,0
6,24.43,100.0,282.81,3,2,2,1,1,49280000.0,174251.26409957214,58.9,0,2019,3,1919.0,1,1,2
8,1.79,68.0,26.58,0,0,0,0,1,3500000.0,131677.95334838226,0.0,0,2019,4,1951.0,1,1,0
6,33.04,88.0,197.31,4,2,2,1,1,37000000.0,187522.17322994274,36.01,0,2019,4,1931.0,1,1,1
8,4.6,77.0,43.86,1,1,1,1,1,6050000.0,137938.89648882812,0.0,0,2019,4,1942.0,1,1,0
6,13.79,97.0,113.68,2,1,1,1,1,14180000.0,124736.10133708654,35.03,0,2019,4,1922.0,1,2,1
6,3.85,101.0,70.67,0,0,0,1,1,5800000.0,82071.60039620772,70.67,5800000,2019,4,1918.0,0,0,2
6,0.37,83.0,30.56,0,0,0,1,1,1850000.0,60536.64921465968,30.57,1850000,2019,4,1936.0,0,0,1
11,1.78,93.0,36.33,0,0,0,1,1,1750000.0,48169.55684007707,36.33,1750000,2019,4,1926.0,0,0,1
9,37.65,65.0,180.56,4,2,3,1,1,40360000.0,223526.8054940186,0.0,0,2019,4,1954.0,1,1,0
4,26.76,73.0,113.86,3,2,2,1,0,7000000.0,61479.00930967856,0.0,0,2019,4,1946.0,2,1,0
11,11.82,107.0,110.61,2,1,1,1,1,25560000.0,231082.18063466233,33.86,2700000,2019,4,1912.0,1,1,1
4,39.0,63.4,79.56,3,2,1,1,0,13000000.0,163398.69281045752,0.0,0,2019,4,1955.6,1,1,0
4,43.52,78.0,114.65,3,2,2,1,0,17340000.0,151242.91321412998,0.0,0,2019,4,1941.0,3,1,0
9,0.07,98.0,18.0,0,0,0,1,1,1560000.0,86666.66666666669,18.0,1560000,2019,4,1921.0,0,0,1
11,65.0,78.0,172.72,4,2,3,1,0,36000000.0,208429.82862436317,0.0,0,2019,3,1941.0,1,1,0
9,27.81,91.0,108.51,2,2,1,1,1,23800000.0,219334.62353700126,0.0,0,2019,4,1928.0,2,1,0
11,15.0,0.0,0.0,0,0,0,1,0,9982500.0,665500.0,0.0,0,2019,4,2019.0,1,0,0
9,2.67,0.0,0.0,0,0,0,1,0,74666.0,27964.79400749064,0.0,0,2019,4,2019.0,1,0,0
11,6.31,96.0,50.6,1,1,1,1,1,18500000.0,365612.64822134393,0.0,0,2019,4,1923.0,1,1,0
9,3.37,69.0,34.36,1,1,1,1,0,7950000.0,231373.6903376019,0.0,0,2019,4,1950.0,6,1,0
9,0.0,88.0,85.32,3,2,2,1,1,8000000.0,93764.65072667603,0.0,0,2019,3,1931.0,0,1,0
3,17.0,66.0,86.45,2,2,1,1,0,9360000.0,108270.67669172931,0.0,0,2019,4,1953.0,1,1,0
3,44.36,108.0,251.33,3,2,2,1,0,47500000.0,188994.5489993236,42.7,3000000,2019,3,1911.0,1,1,2
3,9.63,97.0,141.76,2,2,1,1,1,25280000.0,178329.5711060948,55.26,0,2019,4,1922.0,1,1,1
7,14.83,105.0,125.36,2,1,1,1,1,19000000.0,151563.4971282706,27.83,1900000,2019,4,1914.0,2,1,1
7,8.04,0.0,0.0,0,0,0,1,0,187844.0,23363.681592039804,0.0,0,2019,4,2019.0,2,0,0
7,51.11,77.0,162.63,3,1,2,1,0,18700000.0,114984.93512882006,0.0,0,2019,4,1942.0,1,1,0
12,33.83,96.0,134.38,2,2,2,1,1,37500000.0,279059.3838368805,25.02,0,2019,4,1923.0,1,1,1
12,15.66,91.0,55.92,1,0,1,1,0,16000000.0,286123.0329041488,0.0,0,2019,4,1928.0,1,1,0
12,5.05,0.0,40.6,0,0,0,1,1,3600000.0,88669.95073891625,40.6,3600000,2019,4,2019.0,0,0,1
12,10.3,97.0,51.61,1,1,1,1,1,18730000.0,362914.16392172064,0.0,0,2019,4,1922.0,1,1,0
12,74.72,0.0,0.0,0,0,0,1,0,21500000.0,287740.8993576017,0.0,0,2019,4,2019.0,1,0,0
12,8.35,96.0,42.81,1,1,1,1,1,15000000.0,350385.42396636296,0.0,0,2019,4,1923.0,1,2,0
12,34.35,108.0,165.12,3,2,2,1,0,47200000.0,285852.7131782946,26.06,3000000,2019,4,1911.0,1,1,2
12,33.63,108.0,162.22,3,2,2,1,0,46383554.0,285929.9346566391,26.06,3000000,2019,4,1911.0,1,1,2
1,20.1,88.0,80.30000000000003,2,2,1,1,1,12870000.0,160273.9726027397,0.0,0,2019,4,1931.0,1,1,0
1,2.04,98.0,23.81,1,1,1,1,1,4250000.0,178496.43007139856,0.0,0,2019,3,1921.0,1,1,0
10,28.76,79.0,256.86,5,1,4,1,1,72200000.0,281086.9734485712,0.0,0,2019,3,1940.0,2,1,0
2,33.67,0.0,75.02,0,0,0,0,0,9500000.0,126632.89789389494,0.0,0,2019,4,2019.0,1,1,0
8,40.0,63.0,111.3,3,2,2,1,0,20180000.0,181311.76999101532,0.0,0,2019,4,1956.0,1,1,0
6,29.55,67.0,113.57,3,2,2,1,0,19100000.0,168178.21607818967,0.0,0,2019,4,1952.0,1,1,0
8,5.92,97.0,63.9,1,1,1,1,1,12500000.0,195618.15336463228,0.0,0,2019,4,1922.0,1,1,0
12,1.51,0.0,0.0,0,0,0,1,0,150931.0,99954.30463576158,0.0,0,2019,4,2019.0,1,0,0
12,10.4,0.0,40.78,1,1,1,1,0,9700000.0,237861.69691025012,0.0,0,2019,4,2019.0,1,1,0
7,25.41,77.0,120.03,3,2,2,1,1,24880000.0,207281.51295509454,0.0,0,2019,4,1942.0,2,1,0
7,26.06,69.0,101.59,3,2,2,1,0,10200000.0,100403.58302982576,0.0,0,2019,3,1950.0,1,1,0
7,25.72,68.0,91.99,3,2,2,1,0,19100000.0,207631.2642678552,0.0,0,2019,4,1951.0,1,1,0
4,61.56,99.0,183.19,3,2,2,1,1,19180000.0,104700.03821169278,43.95,2000000,2019,4,1920.0,1,1,1
9,28.2,69.68181818181819,95.59,4,3,2,1,0,17800000.0,186211.9468563657,0.0,0,2019,3,1949.3181818181815,1,1,0
9,35.0,59.0,95.43,3,2,2,1,0,17800000.0,186524.15383003245,0.0,0,2019,4,1960.0,1,1,0
11,32.6,73.25,81.35,3,2,2,1,0,14800000.0,181929.93239090356,0.0,0,2019,3,1945.75,1,1,0
4,34.8,102.0,251.65,4,2,2,1,1,34500000.0,137095.17186568645,51.95,3000000,2019,3,1917.0,1,1,1
7,35.01,69.0,91.65,3,2,2,1,0,8400000.0,91653.02782324057,0.0,0,2019,4,1950.0,1,1,0
3,7.64,0.0,0.0,0,0,0,1,0,244693.0,32027.879581151832,0.0,0,2019,4,2019.0,2,0,0
3,44.47,84.0,73.99,2,2,1,1,1,8000000.0,108122.71928639006,0.0,0,2019,4,1935.0,3,1,0
12,17.27,105.0,235.36,4,2,2,1,1,67689888.0,287601.49558123725,0.0,0,2019,4,1914.0,2,1,2
8,5.24,64.0,44.51,1,1,1,1,1,6700000.0,150527.97124241744,0.0,0,2019,3,1955.0,1,1,0
8,0.69,0.0,0.0,0,0,0,1,0,35372.0,51263.76811594203,0.0,0,2019,4,2019.0,1,0,0
6,52.28,97.0,278.39,4,2,2,1,1,59580000.0,214016.30805704228,23.3,4500000,2019,4,1922.0,2,1,2
6,28.89,73.0,109.36,6,0,6,1,0,16200000.0,148134.60131675206,0.0,0,2019,3,1946.0,1,1,0
6,9.18,92.0,67.86,0,0,0,1,1,4500000.0,66312.99734748012,0.0,4500000,2019,4,1927.0,0,0,2
8,27.2,68.0,98.74,3,2,1,1,0,9300000.0,94186.75308892039,0.0,0,2019,3,1951.0,1,1,0
8,0.75,70.0,2.54,3,2,2,1,0,225000.0,88582.67716535431,0.0,0,2019,4,1949.0,1,1,0
5,9.92,86.0,104.83,3,2,1,1,1,15750000.0,150243.25097777357,13.56,1800000,2019,3,1933.0,2,1,1
2,3.47,75.0,25.99,0,0,0,1,1,1810000.0,69642.17006540978,0.0,1810000,2019,4,1944.0,0,0,1
2,38.02,101.0,176.04,3,2,2,1,1,25500000.0,144853.44239945468,0.0,0,2019,4,1918.0,1,1,1
5,15.56,67.0,50.03,3,1,1,1,0,9380000.0,187487.5074955027,0.0,0,2019,3,1952.0,1,1,0
1,3.71,85.0,45.39,1,1,1,1,1,5780000.0,127340.82397003744,0.0,0,2019,4,1934.0,1,1,0
1,593.0,0.0,0.0,0,0,0,1,0,1300000.0,2192.2428330522766,0.0,0,2019,4,2019.0,1,0,0
1,31.0,102.0,217.3,3,2,2,1,1,25660000.0,118085.59595029912,54.28,2000000,2019,3,1917.0,1,1,1
1,20.1,88.0,81.05,2,2,1,1,1,12800000.0,157927.2054287477,0.0,0,2019,4,1931.0,1,1,0
12,37.84,103.0,604.55,1,2,5,1,1,275000000.0,454883.79786618147,92.07,10000000,2019,4,1916.0,1,1,3
12,42.75,58.92857142857143,101.13,4,2,2,1,0,30000000.0,296647.87896766537,0.0,0,2019,4,1960.071428571429,1,1,0
12,4.45,0.0,32.57,0,0,0,0,0,6000000.0,184218.606079214,0.0,0,2019,4,2019.0,12,2,0
12,18.79,0.0,0.0,0,0,0,1,0,598747.0,31865.194252261845,0.0,0,2019,4,2019.0,2,0,0
12,25.42,82.1,146.25,4,2,2,1,0,30690000.0,209846.15384615387,0.0,0,2019,3,1936.9,1,1,0
12,24.2,75.0,124.67,3,2,2,1,1,26000000.0,208550.5735140772,0.0,0,2019,4,1944.0,1,1,0
12,6.52,77.0,82.76,3,2,1,1,1,20020000.0,241904.3015949734,0.0,0,2019,4,1942.0,1,1,0
12,48.25,54.0,114.97,4,2,2,1,0,26580000.0,231190.74541184655,0.0,0,2019,3,1965.0,1,1,0
7,21.21,77.0,129.13,3,2,2,1,1,21000000.0,162626.81019128012,0.0,0,2019,4,1942.0,1,1,0
7,16.78,97.0,92.54,2,1,1,1,1,25080000.0,271017.9381888913,0.0,0,2019,4,1922.0,1,1,0
3,136.7,104.0,294.28,3,2,2,1,1,38660000.0,131371.48294141635,59.0,0,2019,3,1915.0,2,1,2
3,21.63,108.0,114.6,2,2,1,1,0,14080000.0,122862.12914485169,32.85,1900000,2019,3,1911.0,1,1,1
7,62.6,0.0,0.0,0,0,0,1,0,2835000.0,45287.539936102236,0.0,0,2019,4,2019.0,1,0,0
3,24.57,87.0,84.39,2,1,1,1,1,15080000.0,178694.15807560142,0.0,0,2019,4,1932.0,1,1,0
7,0.16,97.0,21.38,0,0,0,1,1,1000000.0,46772.684752104775,21.22,1000000,2019,4,1922.0,0,0,1
7,52.46,88.0,123.4,2,1,1,1,1,13000000.0,105348.4602917342,35.52,0,2019,4,1931.0,1,1,1
3,70.61,106.0,320.5,3,2,4,1,0,88000000.0,274570.98283931357,0.0,0,2019,4,1913.0,1,1,2
3,70.61,106.0,320.3,3,2,4,1,0,88000000.0,274742.428972838,0.0,0,2019,4,1913.0,1,1,2
7,21.4,0.0,0.0,0,0,0,1,0,1068000.0,49906.542056074766,0.0,0,2019,4,2019.0,1,0,0
7,27.21,69.0,79.79,3,2,2,1,0,6900000.0,86477.00213059281,0.0,0,2019,4,1950.0,4,1,0
3,24.41,105.0,154.81,1,1,2,1,1,24680000.0,159421.22601899106,44.25,2000000,2019,4,1914.0,1,1,1
3,24.41,105.0,154.81,1,1,2,1,1,24680000.0,159421.22601899106,44.25,2000000,2019,4,1914.0,1,1,1
3,92.17,104.0,204.28,3,2,1,1,1,28350000.0,138780.10573722346,29.42,1700000,2019,3,1915.0,2,1,1
3,27.0,60.0,39.81,2,1,1,1,0,6300000.0,158251.6955538809,0.0,0,2019,4,1959.0,1,1,0
7,45.0,66.0,152.16,3,2,2,1,0,18080000.0,118822.29232386961,0.0,0,2019,3,1953.0,1,1,0
11,17.4,73.25,60.12,3,2,1,1,0,12000000.0,199600.7984031936,0.0,0,2019,4,1945.75,1,1,0
11,5.05,85.0,32.22,0,0,0,0,1,1405745.0,43629.57790192427,0.0,0,2019,4,1934.0,1,1,0
4,14.33,106.0,78.42,1,1,1,1,1,9900000.0,126243.30527926546,20.6,800000,2019,4,1913.0,1,1,1
11,69.48,0.0,0.0,0,0,0,1,0,2112130.0,30399.107656879678,0.0,0,2019,4,2019.0,2,0,0
11,25.15,73.25,94.53,3,2,1,1,0,10000000.0,105786.52279699566,0.0,0,2019,4,1945.75,1,1,0
9,32.0,0.0,38.22,2,1,1,1,0,31910000.0,834903.1920460492,0.0,0,2019,4,2019.0,1,1,0
9,6.46,66.0,32.87,1,1,1,1,1,6980000.0,212351.68846972927,0.0,0,2019,4,1953.0,2,1,0
9,23.74,77.0,151.39,3,2,1,1,1,19050000.0,125833.93883347648,0.0,0,2019,4,1942.0,1,1,0
9,3.81,72.0,46.63,1,1,1,1,1,8600000.0,184430.62406176282,0.0,0,2019,4,1947.0,1,1,0
9,26.38,69.0,130.82,4,2,2,1,1,23500000.0,179636.14126280387,0.0,0,2019,2,1950.0,1,1,0
11,26.25,60.0,71.94,3,2,1,1,0,10870000.0,151098.13733666946,0.0,0,2019,4,1959.0,1,1,0
4,32.33,0.0,69.55,3,1,1,1,0,6000000.0,86268.87131560028,0.0,0,2019,4,2019.0,1,1,0
9,3.84,107.0,55.24,1,1,1,1,1,13200000.0,238957.27733526428,0.0,0,2019,3,1912.0,1,1,0
9,7.21,107.0,116.66,2,2,1,1,1,25500000.0,218583.9190810904,14.46,1900000,2019,3,1912.0,1,1,1
6,24.44,107.0,161.14,2,2,2,1,1,52550000.0,326113.9381903935,0.0,0,2019,3,1912.0,2,1,0
6,0.27,0.0,33.74,0,0,0,1,1,3000000.0,88915.23414344992,33.74,3000000,2019,3,2019.0,0,0,1
6,46.53,104.0,363.78,3,2,2,1,1,48000000.0,131947.88058716807,66.48,4050000,2019,3,1915.0,1,1,3
8,3.81,97.0,36.59,1,1,1,1,1,7000000.0,191309.10084722601,0.0,0,2019,4,1922.0,2,1,0
8,22.57,73.0,109.76,2,2,1,1,0,17900000.0,163083.09037900873,0.0,0,2019,4,1946.0,1,1,0
8,4.45,69.0,36.16,1,1,1,1,1,6800000.0,188053.09734513282,0.0,0,2019,3,1950.0,1,1,0
8,30.39,75.0,107.57,3,2,2,1,0,17600000.0,163614.39062935766,0.0,0,2019,4,1944.0,1,1,0
6,29.69,69.0,93.57,3,2,2,1,0,8600000.0,91909.80014962061,0.0,0,2019,4,1950.0,2,1,0
8,0.39,93.0,13.33,0,0,0,1,0,780000.0,58514.628657164285,0.0,780000,2019,4,1926.0,0,0,1
6,24.6,67.0,86.94,3,2,1,1,0,11000000.0,126524.03956751786,0.0,0,2019,4,1952.0,2,1,0
8,21.28,99.0,121.6,2,2,1,1,1,22600000.0,185855.26315789478,0.0,0,2019,2,1920.0,1,1,1
6,34.1,74.0,119.06,3,2,2,1,1,13250000.0,111288.42600369561,0.0,0,2019,4,1945.0,1,1,0
6,25.06,0.0,0.0,0,0,0,1,0,5685941.0,226893.09656823624,0.0,0,2019,4,2019.0,1,0,0
6,25.06,0.0,0.0,0,0,0,1,0,5685941.0,226893.09656823624,0.0,0,2019,4,2019.0,1,0,0
6,47.06,72.0,115.93,3,2,2,1,1,17000000.0,146640.2139221944,0.0,0,2019,4,1947.0,1,1,0
6,9.4,0.0,0.0,0,0,0,1,0,2132229.0,226832.87234042556,0.0,0,2019,4,2019.0,1,0,0
6,9.4,0.0,0.0,0,0,0,1,0,2132229.0,226832.87234042556,0.0,0,2019,4,2019.0,1,0,0
6,6.27,0.0,0.0,0,0,0,1,0,1421483.0,226711.80223285488,0.0,0,2019,4,2019.0,1,0,0
6,51.22,101.0,348.35,4,2,4,1,1,63000000.0,180852.59078512987,84.86,0,2019,4,1918.0,1,1,2
8,4.35,99.0,40.57,1,1,1,1,1,10600000.0,261276.80552132122,0.0,0,2019,4,1920.0,1,1,0
8,31.22,96.0,130.7,3,2,2,1,1,15000000.0,114766.64116296865,14.2,0,2019,4,1923.0,1,1,1
8,65.61,103.0,624.7,0,0,0,0,1,311500000.0,498639.3468865055,151.6,14000000,2019,4,1916.0,1,1,4
6,45.66,103.0,330.47,0,0,0,0,1,39280000.0,118861.0161285442,55.61,5200000,2019,3,1916.0,1,1,3
6,45.35,103.0,325.05,0,0,0,0,1,38800000.0,119366.25134594676,51.49,5000000,2019,3,1916.0,1,1,3
8,4.29,99.0,32.93,1,1,1,1,1,8550000.0,259641.66413604614,0.0,0,2019,4,1920.0,1,1,0
6,22.7,68.0,72.09,2,2,1,1,0,10360000.0,143709.25232348448,0.0,0,2019,4,1951.0,2,1,0
6,78.04,90.0,144.58,3,2,2,1,1,24280000.0,167934.70742841333,0.0,0,2019,4,1929.0,1,1,1
6,18.08,99.0,132.5,3,2,2,1,1,31680000.0,239094.33962264148,0.0,0,2019,3,1920.0,1,1,0
6,32.04,73.0,124.28,3,2,1,1,1,17000000.0,136787.89829417446,0.0,0,2019,4,1946.0,1,1,0
8,9.98,97.0,96.41,0,0,0,0,1,34180000.0,354527.5386370709,0.0,0,2019,4,1922.0,2,1,0
2,37.86,100.0,177.63,3,2,2,1,1,26392639.0,148582.10324832518,0.0,0,2019,4,1919.0,2,1,1
5,19.64,106.0,222.14,3,2,2,1,1,52100000.0,234536.778608085,35.85,3000000,2019,3,1913.0,1,1,1
5,2.79,70.0,24.16,1,1,1,1,1,2920000.0,120860.92715231788,0.0,0,2019,4,1949.0,1,1,0
2,13.33,86.0,77.25,3,2,2,1,1,4000000.0,51779.935275080905,0.0,0,2019,4,1933.0,2,1,0
2,15.6,108.0,188.49,3,2,2,1,0,24330000.0,129078.4657010982,43.59,2200000,2019,4,1911.0,1,1,1
5,36.0,0.0,107.52,4,0,3,1,0,25550000.0,237630.20833333328,0.0,0,2019,3,2019.0,1,1,0
5,5.11,0.0,41.87000000000001,1,1,1,1,0,5080000.0,121327.91975161213,0.0,0,2019,4,2019.0,1,1,0
2,36.61,101.0,183.32,3,2,2,1,1,26100000.0,142373.99083569716,0.0,0,2019,4,1918.0,1,1,0
5,25.0,62.875,84.21,3,1,2,1,0,3950000.0,46906.543165894785,0.0,0,2019,4,1956.125,1,1,0
