Index,land_shift_area,urban_land_use,complete_year,building_shift_total_area,num_room,num_hall,num_toilet,num_partition,management_org,total_ntd,unit_ntd,carpark_shift_area,carpark_ntd,transaction_year,transaction_month,building_age,number_of_land,number_of_building,number_of_carpark
65,25.38,Address,80.0,115.37,3,2,1,1,0,31600000.0,273901.3608390396,0.0,0,2019,3,1939.0,1,1,0
66,20.74,Other,71.0,146.51999999999995,0,2,1,1,1,55000000.0,375375.3753753753,0.0,0,2019,3,1948.0,1,1,0
67,50.0,Address,58.92857142857143,138.81,4,2,2,1,0,34500000.0,248541.1713853469,0.0,0,2019,3,1960.071428571429,1,1,0
68,0.1,Address,106.0,32.09,0,0,0,1,1,3100000.0,96603.30320972264,32.07,3100000,2019,4,1913.0,0,0,1
69,3.31,Quotient,96.0,38.94,0,0,0,0,1,14000000.0,359527.478171546,0.0,0,2019,4,1923.0,2,1,0
70,11.75,Address,94.0,54.38,1,1,1,1,1,12880000.0,236851.78374402356,0.0,0,2019,4,1925.0,1,1,0
71,8.2,Other,0.0,91.09,0,0,0,0,1,24000000.0,263475.6833900538,0.0,0,2019,4,2019.0,2,1,0
72,31.5,Address,87.0,61.78,0,0,0,0,0,14700000.0,237941.08125606988,0.0,0,2019,4,1932.0,1,1,0
73,24.0,Address,60.0,80.57,3,2,1,1,0,15700000.0,194861.611021472,0.0,0,2019,4,1959.0,1,1,0
88,3.0,Other,0.0,0.0,0,0,0,1,0,188550.0,62850.0,0.0,0,2019,4,2019.0,1,0,0
89,7.13,Address,85.0,38.62000000000001,1,1,1,1,1,10300000.0,266701.1910926981,0.0,0,2019,4,1934.0,2,1,0
90,20.57,Other,69.0,185.77,3,2,2,1,1,51000000.0,274533.0247079722,0.0,0,2019,3,1950.0,1,1,0
91,10.48,Quotient,72.0,120.55,2,1,2,1,1,23000000.0,190792.20240564086,0.0,0,2019,3,1947.0,1,1,0
92,12.55,Quotient,72.0,139.04,3,2,1,1,1,26000000.0,186996.54775604146,0.0,0,2019,3,1947.0,1,1,0
105,32.95,Address,70.0,116.56,3,2,2,1,0,23200000.0,199039.12148249827,0.0,0,2019,4,1949.0,1,1,0
106,24.8,Quotient,76.0,94.94,3,2,2,1,0,18800000.0,198019.801980198,0.0,0,2019,4,1943.0,1,1,0
107,15.81,Address,101.0,78.31,2,1,1,1,1,25100000.0,320521.00625718303,0.0,0,2019,4,1918.0,1,1,1
108,19.58,Address,76.0,107.72,3,2,2,1,1,23580000.0,218900.8540660973,0.0,0,2019,4,1943.0,2,1,0
109,28.87,Quotient,77.0,94.15,2,2,1,1,1,22000000.0,233669.67604885818,0.0,0,2019,3,1942.0,2,1,0
243,20.02,Address,74.0,105.13,3,2,2,1,0,28900000.0,274897.74564824504,0.0,0,2019,4,1945.0,1,1,0
244,15.78,Other,71.0,128.91,3,2,2,1,1,35000000.0,271507.25312233344,0.0,0,2019,3,1948.0,1,1,0
245,42.25,Address,58.92857142857143,106.08,3,2,2,1,0,15705750.0,148055.71266968327,0.0,0,2019,3,1960.071428571429,1,1,0
246,26.0,Other,0.0,0.0,0,0,0,1,0,1100000.0,42307.69230769231,0.0,0,2019,4,2019.0,1,0,0
247,21.6,Address,82.0,105.34,3,2,1,1,1,25800000.0,244921.20751851148,0.0,0,2019,3,1937.0,3,1,0
248,36.92,Address,76.0,138.13,4,2,2,1,1,27300000.0,197639.9044378484,0.0,0,2019,4,1943.0,1,1,0
249,5.81,Other,0.0,54.3,1,1,1,1,1,15000000.0,276243.0939226519,0.0,0,2019,4,2019.0,1,1,0
250,4.45,Quotient,0.0,32.57,0,0,0,0,0,5800000.0,178077.98587657354,0.0,0,2019,4,2019.0,12,2,0
266,15.83,Address,60.0,64.3,3,2,1,1,0,17200000.0,267496.11197511666,0.0,0,2019,3,1959.0,1,1,0
267,48.0,Address,57.0,136.98,5,2,2,1,0,33360000.0,243539.20280332895,0.0,0,2019,4,1962.0,1,1,0
268,24.5,Quotient,54.0,77.44,2,2,2,1,0,18300000.0,236311.9834710744,0.0,0,2019,4,1965.0,1,2,0
283,14.52,Address,78.22222222222223,127.25,2,2,1,1,1,27960000.0,219724.9508840865,0.0,0,2019,3,1940.7777777777774,1,1,0
284,36.39,Address,88.0,140.55,3,2,1,1,1,38680000.0,275204.5535396656,0.0,0,2019,4,1931.0,1,1,1
297,7.0,Address,60.0,33.24,1,0,1,1,0,6200000.0,186522.26233453673,0.0,0,2019,3,1959.0,2,1,0
298,155.01,Other,0.0,0.0,0,0,0,1,0,21789577.0,140568.84717115026,0.0,0,2019,3,2019.0,2,0,0
299,27.5,Address,57.0,78.57,3,2,1,1,0,15880000.0,202112.76568664887,0.0,0,2019,4,1962.0,1,1,0
300,3.95,Quotient,71.0,42.49,1,1,1,1,1,10800000.0,254177.45351847497,0.0,0,2019,4,1948.0,1,1,0
301,13.56,Other,74.0,133.33,3,2,2,1,1,28600000.0,214505.36263406585,0.0,0,2019,4,1945.0,2,1,0
302,9.93,Quotient,76.375,118.09,3,2,2,1,1,30400000.0,257430.7731391312,0.0,0,2019,3,1942.625,2,1,0
497,22.0,Address,57.0,59.75,2,2,1,1,0,11050000.0,184937.23849372385,0.0,0,2019,3,1962.0,1,1,0
498,17.7,Address,89.0,62.83,0,1,1,1,1,18000000.0,286487.3468088493,0.0,0,2019,3,1930.0,1,1,0
499,5.34,Quotient,76.375,52.26,1,1,1,1,1,4500000.0,86107.92192881745,0.0,0,2019,4,1942.625,2,1,0
500,35.2,Other,72.0,165.28,3,2,2,1,1,41500000.0,251089.06098741532,0.0,0,2019,4,1947.0,1,1,0
501,36.24,Address,74.0,186.52,4,2,2,1,0,48000000.0,257345.05683036672,20.15,0,2019,4,1945.0,1,1,1
502,11.79,Other,0.0,144.51,3,2,2,1,0,14000000.0,96879.10871219986,0.0,0,2019,4,2019.0,1,1,0
503,20.5,Quotient,86.0,147.82,0,0,0,0,1,37000000.0,250304.4242998241,0.0,0,2019,4,1933.0,1,1,0
513,5.35,Quotient,71.0,56.63,2,2,1,1,1,15850000.0,279886.9856966273,0.0,0,2019,4,1948.0,1,1,0
526,25.33,Address,74.0,129.9,3,2,2,1,1,26800000.0,206312.5481139338,0.0,0,2019,4,1945.0,1,1,0
527,26.25,Address,73.0,139.69,3,2,2,1,1,33800000.0,241964.34963132648,0.0,0,2019,4,1946.0,1,1,0
528,17.38,Other,0.0,0.0,0,0,0,1,0,1253606.0,72129.22899884926,0.0,0,2019,4,2019.0,4,0,0
529,29.0,Address,72.0,147.79000000000005,5,2,2,1,0,32800000.0,221936.5315650585,0.0,0,2019,4,1947.0,1,1,0
530,6.42,Quotient,70.0,70.97,1,2,1,1,1,19390000.0,273214.03409891506,0.0,0,2019,4,1949.0,1,1,0
531,13.1,Quotient,78.0,135.45999999999998,4,1,0,1,1,34600000.0,255425.9560017718,0.0,0,2019,4,1941.0,3,1,0
532,4.43,Other,68.0,54.05,1,1,1,1,1,12300000.0,227567.06753006476,0.0,0,2019,4,1951.0,1,1,0
533,15.03,Other,68.0,176.98999999999995,2,1,1,1,1,40150000.0,226848.9745183344,0.0,0,2019,4,1951.0,1,1,0
545,10.4,Other,0.0,0.0,0,0,0,1,0,350000.0,33653.84615384616,0.0,0,2019,4,2019.0,1,0,0
546,2.82,Quotient,65.0,33.17,0,0,0,0,1,7000000.0,211034.0669279469,0.0,0,2019,4,1954.0,2,1,0
547,28.2,Address,72.80952380952381,103.58,2,2,1,1,0,21000000.0,202741.84205445065,0.0,0,2019,3,1946.1904761904761,1,1,0
548,25.5,Other,0.0,0.0,0,0,0,1,0,1400000.0,54901.96078431373,0.0,0,2019,3,2019.0,1,0,0
549,37.56,Address,82.1,199.33,4,2,3,1,0,38000000.0,190638.63944213113,0.0,0,2019,4,1936.9,1,1,0
550,4.0,Other,0.0,0.0,0,0,0,1,0,316476.0,79119.0,0.0,0,2019,4,2019.0,1,0,0
551,372.0,Other,0.0,0.0,0,0,0,1,0,29911745.0,80407.91666666669,0.0,0,2019,4,2019.0,5,0,0
552,40.0,Other,0.0,0.0,0,0,0,1,0,2544920.0,63623.0,0.0,0,2019,4,2019.0,1,0,0
553,26.75,Address,58.92857142857143,82.84,2,2,1,1,0,16360000.0,197489.1356832448,0.0,0,2019,4,1960.071428571429,1,1,0
554,21.66,Address,76.0,118.01,3,2,2,1,1,26500000.0,224557.24091178714,0.0,0,2019,4,1943.0,2,1,0
555,14.95,Quotient,74.0,150.22,4,2,2,1,1,43000000.0,286246.8379709759,0.0,0,2019,3,1945.0,1,1,0
556,4.01,Quotient,74.0,35.41000000000001,0,0,0,1,1,3000000.0,84721.8299915278,0.0,3000000,2019,3,1945.0,0,0,1
713,30.0,Address,73.0,114.75,3,2,1,1,0,22560000.0,196601.30718954245,0.0,0,2019,3,1946.0,3,1,0
714,7.53,Address,78.22222222222223,59.95,1,2,1,1,1,15500000.0,258548.79065888238,0.0,0,2019,4,1940.7777777777774,1,1,0
715,30.17,Other,0.0,0.0,0,0,0,1,0,2400965.0,79581.20649651972,0.0,0,2019,4,2019.0,1,0,0
716,9.29,Address,96.0,56.17,1,1,1,1,1,20200000.0,359622.57432793314,3.74,0,2019,3,1923.0,1,1,1
717,3.64,Other,70.0,28.65,0,1,0,1,1,11800000.0,411867.3647469459,0.0,0,2019,3,1949.0,10,1,0
718,0.0,Others,0.0,94.09,3,2,1,1,0,5200000.0,55266.23445637156,0.0,0,2019,4,2019.0,0,1,0
719,75.0,Other,0.0,0.0,0,0,0,1,0,7047000.0,93960.0,0.0,0,2019,4,2019.0,1,0,0
720,29.81,Address,70.0,84.29,3,1,1,1,0,20200000.0,239648.8314153517,0.0,0,2019,4,1949.0,2,1,0
732,30.79,Address,0.0,36.12,3,2,2,1,0,18000000.0,498338.87043189385,0.0,0,2019,4,2019.0,1,1,0
733,26.81,Address,65.0,118.14,4,2,2,1,0,30080000.0,254613.17081428808,0.0,0,2019,4,1954.0,2,1,0
734,24.3,Address,72.80952380952381,94.23,3,2,1,1,0,20500000.0,217552.79634935802,0.0,0,2019,4,1946.1904761904761,1,1,0
735,27.27,Address,72.0,87.24,3,2,1,1,0,19680000.0,225584.5942228336,0.0,0,2019,3,1947.0,1,1,0
755,27.89,Address,94.0,166.31,3,2,2,1,1,37500000.0,225482.5326198064,33.1,3200000,2019,4,1925.0,1,1,2
756,7.5,Other,0.0,0.0,0,0,0,1,0,614250.0,81900.0,0.0,0,2019,4,2019.0,1,0,0
766,16.88,Address,84.0,80.63,1,1,1,1,1,14000000.0,173632.64293687214,19.35,0,2019,4,1935.0,2,1,1
767,14.62,Other,72.0,90.04,0,2,1,1,1,25000000.0,277654.3758329631,0.0,0,2019,4,1947.0,1,1,0
768,8.53,Address,96.0,30.64,1,1,1,1,1,8900000.0,290469.97389033943,0.0,0,2019,4,1923.0,1,1,0
769,11.11,Address,82.1,73.61,3,2,2,1,0,10000000.0,135851.10718652356,0.0,0,2019,4,1936.9,1,1,0
770,13.12,Address,76.0,86.96,3,2,2,1,1,23720000.0,272769.0892364306,0.0,0,2019,4,1943.0,2,1,0
771,45.0,Address,58.92857142857143,104.46,3,2,2,1,0,17000000.0,162741.71931839938,0.0,0,2019,3,1960.071428571429,1,1,0
922,33.83,Address,96.0,134.38,2,2,2,1,1,37500000.0,279059.3838368805,25.02,0,2019,4,1923.0,1,1,1
923,15.66,Address,91.0,55.92,1,0,1,1,0,16000000.0,286123.0329041488,0.0,0,2019,4,1928.0,1,1,0
924,5.05,Other,0.0,40.6,0,0,0,1,1,3600000.0,88669.95073891625,40.6,3600000,2019,4,2019.0,0,0,1
925,10.3,Address,97.0,51.61,1,1,1,1,1,18730000.0,362914.16392172064,0.0,0,2019,4,1922.0,1,1,0
926,74.72,Other,0.0,0.0,0,0,0,1,0,21500000.0,287740.8993576017,0.0,0,2019,4,2019.0,1,0,0
927,8.35,Address,96.0,42.81,1,1,1,1,1,15000000.0,350385.42396636296,0.0,0,2019,4,1923.0,1,2,0
928,34.35,Address,108.0,165.12,3,2,2,1,0,47200000.0,285852.7131782946,26.06,3000000,2019,4,1911.0,1,1,2
929,33.63,Address,108.0,162.22,3,2,2,1,0,46383554.0,285929.9346566391,26.06,3000000,2019,4,1911.0,1,1,2
937,1.51,Other,0.0,0.0,0,0,0,1,0,150931.0,99954.30463576158,0.0,0,2019,4,2019.0,1,0,0
938,10.4,Address,0.0,40.78,1,1,1,1,0,9700000.0,237861.69691025012,0.0,0,2019,4,2019.0,1,1,0
950,17.27,Quotient,105.0,235.36,4,2,2,1,1,67689888.0,287601.49558123725,0.0,0,2019,4,1914.0,2,1,2
966,37.84,Quotient,103.0,604.55,1,2,5,1,1,275000000.0,454883.79786618147,92.07,10000000,2019,4,1916.0,1,1,3
967,42.75,Address,58.92857142857143,101.13,4,2,2,1,0,30000000.0,296647.87896766537,0.0,0,2019,4,1960.071428571429,1,1,0
968,4.45,Quotient,0.0,32.57,0,0,0,0,0,6000000.0,184218.606079214,0.0,0,2019,4,2019.0,12,2,0
969,18.79,Other,0.0,0.0,0,0,0,1,0,598747.0,31865.194252261845,0.0,0,2019,4,2019.0,2,0,0
970,25.42,Address,82.1,146.25,4,2,2,1,0,30690000.0,209846.15384615387,0.0,0,2019,3,1936.9,1,1,0
971,24.2,Address,75.0,124.67,3,2,2,1,1,26000000.0,208550.5735140772,0.0,0,2019,4,1944.0,1,1,0
972,6.52,Quotient,77.0,82.76,3,2,1,1,1,20020000.0,241904.3015949734,0.0,0,2019,4,1942.0,1,1,0
973,48.25,Quotient,54.0,114.97,4,2,2,1,0,26580000.0,231190.74541184655,0.0,0,2019,3,1965.0,1,1,0
1136,9.72,Address,82.1,50.99,1,1,1,1,0,5000000.0,98058.44283192784,0.0,0,2019,4,1936.9,1,1,0
1137,34.71,Address,106.0,286.9,3,2,2,1,1,81280000.0,283304.28720808646,64.14,6000000,2019,4,1913.0,1,1,2
1138,109.0,Other,67.0,154.07,2,2,2,1,0,57500000.0,373206.98383851495,0.0,0,2019,3,1952.0,4,1,0
1139,11.02,Quotient,75.0,129.75,2,2,2,1,1,36000000.0,277456.64739884395,0.0,0,2019,4,1944.0,1,1,0
1140,57.98,Address,107.0,488.94,3,2,3,1,1,331680000.0,678365.4436127133,66.14,11000000,2019,4,1912.0,2,1,2
1141,39.5,Address,58.0,111.17,3,2,2,1,0,25500000.0,229378.4294324008,0.0,0,2019,4,1961.0,1,1,0
1154,36.0,Other,78.0,159.14,4,2,2,1,1,43100000.0,270830.7150936282,0.0,0,2019,4,1941.0,2,1,0
1155,35.25,Address,60.0,97.94,6,3,2,1,0,20000000.0,204206.65713702264,0.0,0,2019,3,1959.0,1,1,0
1164,3.43,Quotient,97.0,41.04,1,1,1,1,1,13400000.0,326510.7212475634,0.0,0,2019,4,1922.0,1,1,0
1165,44.0,Other,0.0,0.0,0,0,0,1,0,500000.0,11363.636363636364,0.0,0,2019,4,2019.0,1,0,0
1166,30.4,Address,72.80952380952381,100.36,0,0,0,0,0,22000000.0,219210.840972499,0.0,0,2019,4,1946.1904761904761,1,1,0
1173,201.0,Address,0.0,75.89,2,1,1,1,0,163800000.0,2158387.1392805376,0.0,0,2019,4,2019.0,1,1,0
1174,47.07,Address,92.0,186.56,4,2,2,1,1,61000000.0,326972.55574614066,0.0,0,2019,4,1927.0,1,1,1
1175,36.79,Address,73.0,195.27,4,2,2,1,1,46380000.0,237517.28376094642,0.0,0,2019,3,1946.0,1,1,0
1176,24.51,Address,72.0,119.07,1,2,1,1,1,30880000.0,259343.2434702276,0.0,0,2019,4,1947.0,1,1,0
1177,13.61,Quotient,80.0,153.88,0,0,0,0,1,36000000.0,233948.5313231089,0.0,0,2019,4,1939.0,1,1,0
1178,38.43,Address,94.0,194.9,4,2,2,1,1,54000000.0,277065.1616213443,0.0,0,2019,4,1925.0,1,1,1
1343,16.9,Quotient,105.0,200.12,0,0,0,0,1,64000000.0,319808.1151309214,17.62,2000000,2019,4,1914.0,2,1,1
1344,24.48,Address,84.0,90.25,2,2,1,1,0,25500000.0,282548.47645429365,24.68,0,2019,4,1935.0,1,1,1
1345,45.75,Address,58.0,113.57,6,0,6,1,0,23350000.0,205600.07044113765,0.0,0,2019,4,1961.0,3,1,0
1346,43.33,Address,87.0,64.87,2,1,1,1,0,16514032.0,254571.17311546172,0.0,0,2019,3,1932.0,2,1,0
1347,24.84,Other,0.0,0.0,0,0,0,1,0,12666900.0,509939.61352657,0.0,0,2017,2,2017.0,1,0,0
1355,13.44,Other,69.0,149.18,0,0,0,0,1,34000000.0,227912.58881887648,0.0,0,2019,4,1950.0,2,1,0
1356,32.25,Address,58.92857142857143,90.11,4,3,2,1,0,16000000.0,177560.75907224504,0.0,0,2019,4,1960.071428571429,1,1,0
1367,12.01,Address,102.0,48.52,2,1,1,1,1,17300000.0,356553.9983511953,0.0,0,2019,4,1917.0,1,1,0
1368,21.0,Address,82.0,131.49,3,2,1,1,1,35080000.0,266788.3489238725,0.0,0,2019,4,1937.0,2,1,2
1375,5.75,Address,72.0,37.33,1,1,1,1,1,9500000.0,254487.00776855077,0.0,0,2019,4,1947.0,1,1,0
1376,21.28,Quotient,86.0,219.42,4,2,3,1,1,47600000.0,216935.55737854342,0.0,0,2019,4,1933.0,1,1,1
1377,26.1,Address,74.0,97.68,5,1,2,1,0,16800000.0,171990.17199017198,0.0,0,2019,4,1945.0,1,1,0
1378,6.23,Quotient,0.0,67.77,1,1,1,1,0,17500000.0,258226.3538438837,0.0,0,2019,3,2019.0,1,1,0
1379,34.75,Address,58.92857142857143,95.8,3,2,1,1,0,22400000.0,233820.4592901879,0.0,0,2019,3,1960.071428571429,1,1,0
1380,0.0,Others,0.0,114.39,3,2,2,1,0,9000000.0,78678.20613690007,0.0,0,2019,4,2019.0,0,1,0
1381,46.25,Address,58.0,128.48,3,2,2,1,0,29000000.0,225716.0647571607,0.0,0,2019,4,1961.0,1,1,0
1382,14.58,Address,107.0,55.88,1,1,1,1,1,15580000.0,278811.7394416607,0.0,0,2015,2,1908.0,1,1,0
1383,12.12,Address,74.0,64.02000000000001,2,2,1,1,0,18150000.0,283505.1546391752,0.0,0,2019,4,1945.0,1,1,0
1523,15.42,Quotient,97.0,114.56,2,2,1,1,1,27500000.0,240048.88268156425,34.41,0,2019,4,1922.0,2,1,1
1524,32.8,Address,73.0,113.73,3,2,2,1,0,29000000.0,254989.8883320144,0.0,0,2019,3,1946.0,1,1,0
1525,33.37,Address,58.92857142857143,76.54,3,2,1,1,0,19300000.0,252155.73556310424,0.0,0,2019,4,1960.071428571429,1,1,0
1526,8.96,Address,101.0,68.62,1,1,1,1,1,15680000.0,228504.80909355872,20.06,0,2019,4,1918.0,1,1,1
1527,9.8,Quotient,76.0,115.04,3,2,2,1,0,26500000.0,230354.65924895692,0.0,0,2019,4,1943.0,1,1,0
1528,27.3,Quotient,107.0,423.52,0,2,3,1,1,45000000.0,106252.36116358143,78.7,0,2019,4,1912.0,2,1,2
1529,8.36,Other,72.0,93.4,2,2,2,1,1,22280000.0,238543.8972162741,0.0,0,2019,4,1947.0,4,1,0
1530,0.02,Quotient,98.0,13.81,0,0,0,1,1,1280000.0,92686.45908761768,13.15,1280000,2019,4,1921.0,0,0,1
1540,27.15,Address,65.0,125.51,3,2,2,1,0,33680000.0,268345.1517807346,0.0,0,2019,4,1954.0,1,1,0
1541,11.29,Quotient,97.0,114.49,0,1,0,1,1,27500000.0,240195.6502751332,0.0,0,2019,3,1922.0,4,1,0
1550,13.77,Other,67.0,104.24,3,2,2,1,1,30300000.0,290675.3645433615,0.0,0,2019,4,1952.0,2,1,0
1551,3.3,Quotient,79.0,48.06,1,1,1,1,1,13800000.0,287141.0736579276,0.0,0,2019,4,1940.0,8,1,0
1561,56.39,Address,88.0,465.87,0,0,0,0,1,108403738.0,232690.9609977032,0.0,0,2019,4,1931.0,3,1,2
1562,29.17,Address,0.0,0.0,0,0,0,1,0,17848780.0,611888.2413438464,0.0,0,2019,4,2019.0,2,0,0
1563,4.68,Other,0.0,0.0,0,0,0,1,0,348780.0,74525.64102564103,0.0,0,2019,4,2019.0,3,0,0
1564,11.08,Address,74.0,68.05,0,0,0,0,0,14300000.0,210139.60323291694,0.0,0,2019,4,1945.0,1,1,0
1713,29.2,Address,72.80952380952381,100.4,3,2,2,1,0,18450000.0,183764.94023904388,0.0,0,2019,4,1946.1904761904761,1,1,0
1714,31.75,Address,58.92857142857143,91.2,2,2,1,1,0,13500000.0,148026.31578947368,0.0,0,2019,4,1960.071428571429,1,1,0
1715,24.2,Address,75.0,124.67,3,2,2,1,1,28300000.0,226999.2780941686,0.0,0,2019,4,1944.0,1,1,0
1716,13.5,Other,0.0,0.0,0,0,0,1,0,734198.0,54385.037037037044,0.0,0,2019,4,2019.0,1,0,0
1717,18.79,Other,0.0,0.0,0,0,0,1,0,801322.0,42646.19478445982,0.0,0,2019,4,2019.0,2,0,0
1725,23.69,Address,77.0,132.12,6,0,6,1,1,28150000.0,213063.88132001212,0.0,0,2019,4,1942.0,1,1,0
1741,23.4,Address,78.0,248.08,4,2,2,1,1,68880000.0,277652.37020316033,19.82,2500000,2019,4,1941.0,2,1,1
1742,26.06,Address,66.0,135.96,3,2,2,1,1,32000000.0,235363.34215945864,0.0,0,2019,4,1953.0,1,1,0
1752,20.6,Address,72.0,71.41,3,2,2,1,1,9000000.0,126032.76851981516,0.0,0,2019,4,1947.0,1,1,0
1753,43.08,Address,62.0,172.22,4,2,2,1,0,43000000.0,249680.64104052962,0.0,0,2019,4,1957.0,1,1,0
1754,24.51,Other,69.0,282.48,7,3,4,1,1,75800000.0,268337.5814216936,0.0,0,2019,3,1950.0,1,2,0
1755,35.0,Address,73.0,188.14,4,2,2,1,0,43100000.0,229084.72414159673,0.0,0,2019,4,1946.0,1,1,0
1907,5.06,Address,96.0,25.93,1,1,1,1,1,6050000.0,233320.47821056691,0.0,0,2019,4,1923.0,1,1,0
1908,35.36,Address,74.0,145.01,4,2,2,1,0,35200000.0,242741.8798703538,0.0,0,2019,4,1945.0,1,1,0
1909,24.38,Address,76.0,182.24,4,2,3,1,1,47600000.0,261194.0298507463,0.0,0,2019,4,1943.0,1,1,1
1910,8.96,Other,73.0,46.33,0,0,0,0,1,27100000.0,584934.16792575,0.0,0,2019,4,1946.0,1,1,0
1920,18.38,Quotient,67.0,181.03,4,2,1,1,1,41980000.0,231895.26597801468,0.0,0,2019,3,1952.0,2,1,0
1942,19.4,Quotient,75.0,69.8,2,2,2,1,0,13000000.0,186246.4183381089,0.0,0,2019,4,1944.0,2,1,0
1943,28.54,Quotient,74.0,201.09,5,4,3,1,0,49500000.0,246158.4365209608,0.0,0,2019,3,1945.0,1,1,0
1944,17.94,Address,99.0,65.32,1,1,1,1,0,17300000.0,264849.96938150644,0.0,0,2019,4,1920.0,1,1,0
1945,17.36,Quotient,83.0,170.23,3,2,2,1,1,34900000.0,205016.74205486692,0.0,0,2019,4,1936.0,2,1,0
1946,44.0,Address,58.92857142857143,105.34,3,2,1,1,0,24250000.0,230206.94892728308,0.0,0,2019,4,1960.071428571429,2,1,0
1947,37.56,Address,94.0,158.03,4,2,2,1,1,47500000.0,300575.840030374,29.03,0,2019,4,1925.0,2,1,1
1948,28.85,Address,72.80952380952381,110.73,3,2,2,1,0,25750000.0,232547.63839971102,0.0,0,2019,4,1946.1904761904761,1,1,0
2095,11.65,Quotient,72.0,143.94,0,0,0,0,1,32100000.0,223009.58732805337,0.0,0,2019,4,1947.0,1,1,0
2096,11.08,Address,78.22222222222223,77.63,3,2,2,1,1,22000000.0,283395.59448666754,0.0,0,2019,3,1940.7777777777774,1,1,0
2097,29.5,Address,74.0,111.49,3,2,3,1,0,16900000.0,151583.101623464,0.0,0,2019,4,1945.0,1,1,0
2098,19.39,Address,74.0,101.3,3,2,1,1,1,22280000.0,219940.76999012835,0.0,0,2019,4,1945.0,1,1,0
2099,28.0,Address,72.0,127.39,3,2,2,1,0,30450000.0,239029.75115786173,0.0,0,2019,4,1947.0,3,1,0
2100,61.4,Address,105.0,559.4000000000002,4,2,4,1,1,189590000.0,338916.69646049326,118.89,0,2019,4,1914.0,1,1,3
